"","SECUENCIA_ENCUESTA","DIRECTORIO","SECUENCIA_P","Satisfaccion"
"32986",2,7401686,1,70
"32987",2,7401687,1,71
"32988",2,7401699,1,74
"32989",2,7401700,1,67
"32990",2,7401710,1,69.5
"32991",2,7401719,1,72
"32992",2,7401728,1,75
"32993",2,7401735,1,80
"32994",2,7401742,1,74
"32995",2,7401744,1,71
"32996",2,7401749,1,72
"32997",2,7401754,1,67
"32998",2,7401756,1,75.5
"32999",2,7401772,1,60.5
"33000",2,7401787,1,69.5
"33001",2,7401817,1,68.5
"33002",2,7401828,1,71.5
"33003",2,7401863,1,71
"33004",2,7402023,1,63
"33005",2,7402048,1,68.5
"33006",2,7402050,1,71
"33007",2,7402051,1,71
"33008",2,7402052,1,68.5
"33009",2,7402053,1,71
"33010",2,7402058,1,68.5
"33011",2,7402064,1,68.5
"33012",2,7402068,1,68.5
"33013",2,7402090,1,66
"33014",2,7402114,1,69
"33015",2,7402116,1,68.5
"33016",2,7402123,1,68.5
"33017",2,7402147,1,71
"33018",2,7402161,1,71
"33019",2,7402163,1,71
"33020",2,7402165,1,75
"33021",2,7402289,1,71
"33022",2,7402290,1,71
"33023",2,7402325,1,71
"33024",2,7402335,1,68.5
"33025",2,7402338,1,71
"33026",2,7402339,1,63
"33027",2,7402340,1,61.5
"33028",2,7402352,1,71
"33029",2,7402366,1,69
"33030",2,7402379,1,69
"33031",2,7402393,1,63
"33032",2,7402403,1,70
"33033",2,7402410,1,71
"33034",2,7402456,1,74
"33035",2,7402459,1,69
"33036",2,7402475,1,68.5
"33037",2,7402556,1,75
"33038",2,7402557,2,66
"33039",2,7402568,1,64.5
"33040",2,7402574,1,72
"33041",2,7402581,1,75
"33042",2,7402618,1,59
"33043",2,7402620,1,71
"33044",2,7402680,1,68.5
"33045",2,7402696,1,68.5
"33046",2,7402710,1,59.5
"33047",2,7402739,1,72
"33048",2,7402762,1,52
"33049",2,7402769,1,71
"33050",2,7402773,1,65
"33051",2,7402800,1,57
"33052",2,7402804,1,66
"33053",2,7402812,1,58
"33054",2,7402829,1,75
"33055",2,7402868,1,63.5
"33056",2,7402869,1,71
"33057",2,7402889,1,75
"33058",2,7402927,1,64
"33059",2,7402928,1,68
"33060",2,7402929,1,69.5
"33061",2,7402949,1,67
"33062",2,7402952,1,76
"33063",2,7402983,1,75
"33064",2,7402999,1,75
"33065",2,7403020,1,71
"33066",2,7403092,1,62.5
"33067",2,7403099,1,63.5
"33068",2,7403145,1,56.5
"33069",2,7403146,1,66.5
"33070",2,7403149,1,71.5
"33071",2,7403231,1,62
"33072",2,7403236,1,63
"33073",2,7403247,1,67.5
"33074",2,7403254,1,67.5
"33075",2,7403283,1,70
"33076",2,7403295,1,61
"33077",2,7403297,1,65.5
"33078",2,7403356,1,67.5
"33079",2,7403358,1,72
"33080",2,7403381,1,71
"33081",2,7403398,1,69
"33082",2,7403401,1,71
"33083",2,7403439,1,75
"33084",2,7403440,1,69
"33085",2,7403507,1,75
"33086",2,7403563,1,72
"33087",2,7403564,1,70
"33088",2,7403583,1,68.5
"33089",2,7403618,1,63
"33090",2,7403668,1,65.5
"33091",2,7403679,1,75
"33092",2,7403701,1,74
"33093",2,7403713,1,71.5
"33094",2,7403724,1,75
"33095",2,7403731,1,67
"33096",2,7403787,1,71
"33097",2,7403798,1,66.5
"33098",2,7403799,1,59.5
"33099",2,7403800,1,62
"33100",2,7403804,1,71
"33101",2,7403808,1,68
"33102",2,7403821,1,65.5
"33103",2,7403822,1,72
"33104",2,7403832,1,68.5
"33105",2,7403837,1,68.5
"33106",2,7403874,1,68.5
"33107",2,7403952,1,71
"33108",2,7403958,1,73
"33109",2,7403960,1,69
"33110",2,7404076,1,71
"33111",2,7404094,1,65.5
"33112",2,7404096,1,69
"33113",2,7404100,1,65.5
"33114",2,7404119,1,72.5
"33115",2,7404128,1,71
"33116",2,7404154,1,62
"33117",2,7404161,1,54.5
"33118",2,7404173,1,71
"33119",2,7404237,1,67
"33120",2,7404267,1,60.5
"33121",2,7404339,1,61
"33122",2,7404380,1,71
"33123",2,7404389,1,71
"33124",2,7404426,1,68
"33125",2,7404445,1,71
"33126",2,7404446,1,71
"33127",2,7404485,1,68.5
"33128",2,7404499,1,69.5
"33129",2,7404508,1,71
"33130",2,7404580,1,75
"33131",2,7404582,1,75
"33132",2,7404595,1,68
"33133",2,7404597,1,63.5
"33134",2,7404598,1,68
"33135",2,7404599,1,67.5
"33136",2,7404600,1,75
"33137",2,7404662,1,71.5
"33138",2,7404707,1,70
"33139",2,7404710,1,65.5
"33140",2,7404714,1,71.5
"33141",2,7404715,1,69.5
"33142",2,7404799,1,71
"33143",2,7404806,1,67
"33144",2,7404807,1,70
"33145",2,7404812,1,70
"33146",2,7404819,1,71
"33147",2,7404821,1,63
"33148",2,7404826,1,71
"33149",2,7404827,1,67
"33150",2,7404833,1,71
"33151",2,7404871,1,56
"33152",2,7404875,1,58
"33153",2,7404899,1,68.5
"33154",2,7404920,1,72.5
"33155",2,7404942,1,68.5
"33156",2,7404943,1,67
"33157",2,7404974,1,70
"33158",2,7404982,1,55
"33159",2,7404983,1,56
"33160",2,7404989,1,67
"33161",2,7405021,1,71
"33162",2,7405041,1,71
"33163",2,7405139,1,67.5
"33164",2,7405164,1,75
"33165",2,7405167,1,62.5
"33166",2,7405169,1,68.5
"33167",2,7405205,1,74
"33168",2,7405227,1,71.5
"33169",2,7405235,1,70
"33170",2,7405236,1,70
"33171",2,7405258,1,71
"33172",2,7405287,1,62
"33173",2,7405339,1,71
"33174",2,7405352,1,71
"33175",2,7405359,1,71
"33176",2,7405362,1,71
"33177",2,7405377,1,71
"33178",2,7405395,1,68.5
"33179",2,7405415,1,63
"33180",2,7405487,1,49.5
"33181",2,7405518,1,71
"33182",2,7405584,1,69
"33183",2,7405604,1,69
"33184",2,7405607,1,71
"33185",2,7405610,1,71
"33186",2,7405615,1,60.5
"33187",2,7405617,1,66
"33188",2,7405649,1,58.5
"33189",2,7405673,1,71
"33190",2,7405674,1,61.5
"33191",2,7405691,1,68.5
"33192",2,7405700,1,69
"33193",2,7405710,1,47.5
"33194",2,7405750,1,70
"33195",2,7405775,1,72.5
"33196",2,7405791,1,69
"33197",2,7405795,1,65.5
"33198",2,7405823,1,75
"33199",2,7405824,1,62.5
"33200",2,7405828,1,68.5
"33201",2,7405830,1,62
"33202",2,7405831,1,57.5
"33203",2,7405833,1,71
"33204",2,7405842,1,71.5
"33205",2,7405855,1,64
"33206",2,7405857,1,68
"33207",2,7405887,1,66
"33208",2,7405892,1,67
"33209",2,7405894,1,64
"33210",2,7405895,1,63.5
"33211",2,7405953,1,71
"33212",2,7405980,1,67
"33213",2,7405988,1,71
"33214",2,7406022,1,71
"33215",2,7406037,1,68.5
"33216",2,7406042,1,71
"33217",2,7406070,1,71
"33218",2,7406087,1,71
"33219",2,7406143,1,71
"33220",2,7406154,1,71
"33221",2,7406160,1,58
"33222",2,7406164,1,65.5
"33223",2,7406170,1,64
"33224",2,7406173,1,65.5
"33225",2,7406179,1,75
"33226",2,7406192,1,75
"33227",2,7406205,1,66
"33228",2,7406242,1,70.5
"33229",2,7406246,1,66
"33230",2,7406247,1,68.5
"33231",2,7406262,1,71
"33232",2,7406273,1,70
"33233",2,7406280,1,68
"33234",2,7406284,1,67
"33235",2,7406304,1,67
"33236",2,7406306,1,70
"33237",2,7406311,1,68
"33238",2,7406346,1,73
"33239",2,7406376,1,71
"33240",2,7406378,1,69
"33241",2,7406385,1,71
"33242",2,7406400,1,67
"33243",2,7406409,1,73.5
"33244",2,7406413,1,71
"33245",2,7406452,1,71
"33246",2,7406467,1,69
"33247",2,7406537,1,54.5
"33248",2,7406549,1,70
"33249",2,7406552,1,69
"33250",2,7406636,1,72.5
"33251",2,7406717,1,66
"33252",2,7406741,1,71.5
"33253",2,7406752,1,68
"33254",2,7406872,1,48
"33255",2,7406888,1,71
"33256",2,7406920,1,72
"33257",2,7406992,1,49.5
"33258",3,7247300,1,75
"33259",3,7247355,1,67
"33260",3,7247444,1,76
"33261",3,7247510,1,63
"33262",3,7247771,1,64
"33263",3,7247892,1,70
"33264",3,7247909,1,58.5
"33265",3,7247940,1,50.5
"33266",3,7247962,1,68.5
"33267",3,7248094,1,67.5
"33268",3,7248112,1,68
"33269",3,7248117,1,58
"33270",3,7248187,1,73
"33271",3,7248593,1,58
"33272",3,7248682,1,65
"33273",3,7248703,1,68.5
"33274",3,7248892,1,56.5
"33275",3,7248949,1,68.5
"33276",3,7248972,1,76
"33277",3,7248990,1,75
"33278",3,7249009,1,73.5
"33279",3,7249019,1,67
"33280",3,7249216,1,56
"33281",3,7249338,1,68
"33282",3,7249411,1,64.5
"33283",3,7249656,1,70
"33284",3,7249918,1,46.5
"33285",3,7249978,1,55
"33286",3,7250202,1,67.5
"33287",3,7250339,1,71
"33288",3,7250404,1,57
"33289",3,7250415,1,62.5
"33290",3,7250449,1,45.5
"33291",3,7250481,1,68.5
"33292",3,7250551,1,59.5
"33293",3,7250565,1,66.5
"33294",3,7250632,1,57.5
"33295",3,7250645,1,52.5
"33296",3,7250666,1,51
"33297",3,7250819,1,75
"33298",3,7250879,1,71
"33299",3,7250967,1,52.5
"33300",3,7250992,1,55.5
"33301",3,7251051,1,62.5
"33302",3,7251229,1,70
"33303",3,7251329,1,68.5
"33304",3,7251471,1,68
"33305",3,7251492,1,66
"33306",3,7251540,1,69
"33307",3,7251647,1,76
"33308",3,7251783,1,62.5
"33309",3,7251940,1,80
"33310",3,7251944,1,60.5
"33311",3,7251978,1,72
"33312",3,7252002,1,71
"33313",3,7252060,1,51
"33314",3,7252096,1,57
"33315",3,7252204,1,68.5
"33316",3,7252435,1,67
"33317",3,7252485,1,69
"33318",3,7252611,1,72.5
"33319",3,7252620,1,71
"33320",3,7252647,1,49
"33321",3,7252841,1,71
"33322",3,7253074,1,66
"33323",3,7253103,1,68.5
"33324",3,7253275,1,67.5
"33325",3,7253284,1,71
"33326",3,7253355,1,53
"33327",3,7253533,1,75
"33328",3,7253535,1,65.5
"33329",3,7253560,1,71.5
"33330",3,7253577,1,71
"33331",3,7253578,1,71
"33332",3,7253581,1,73
"33333",3,7253590,1,76
"33334",3,7253697,1,65
"33335",3,7253722,1,68.5
"33336",3,7254012,1,70.5
"33337",3,7254089,1,75
"33338",3,7254128,1,70
"33339",3,7254221,1,69
"33340",3,7254446,1,60
"33341",3,7254448,1,56
"33342",3,7254695,1,61
"33343",3,7254720,1,60.5
"33344",3,7254791,1,65
"33345",3,7254819,2,63.5
"33346",3,7254908,1,60.5
"33347",3,7254993,1,56.5
"33348",3,7255057,1,63.5
"33349",3,7255063,1,68
"33350",3,7255113,1,58
"33351",3,7255174,1,66.5
"33352",3,7255510,1,68.5
"33353",3,7255521,1,74
"33354",3,7255681,1,70
"33355",3,7255833,1,44.5
"33356",3,7255860,1,70.5
"33357",3,7255907,1,70.5
"33358",3,7255968,1,50
"33359",3,7255990,1,63.5
"33360",3,7256068,1,69
"33361",3,7256217,1,71
"33362",3,7256289,1,74
"33363",3,7256293,1,64.5
"33364",3,7256596,1,68.5
"33365",3,7256748,1,53.5
"33366",3,7256858,1,72
"33367",3,7256873,1,61
"33368",3,7256953,1,60.5
"33369",3,7257133,1,59
"33370",3,7257156,1,62.5
"33371",3,7257289,1,72
"33372",3,7257309,1,66
"33373",3,7257326,1,64
"33374",3,7257369,1,54
"33375",3,7257396,1,68
"33376",3,7257397,1,54.5
"33377",3,7257427,1,70
"33378",3,7257581,1,75
"33379",3,7257610,2,59.5
"33380",3,7257614,1,67
"33381",3,7257731,1,67
"33382",3,7257929,1,71
"33383",3,7258084,1,68.5
"33384",3,7258115,1,66.5
"33385",3,7258231,1,74
"33386",3,7258308,1,66.5
"33387",3,7258329,1,58
"33388",3,7258471,1,62.5
"33389",3,7258556,1,72.5
"33390",3,7258579,1,59
"33391",3,7258697,1,58.5
"33392",3,7258713,1,69.5
"33393",3,7258714,1,59
"33394",3,7258763,1,67
"33395",3,7258775,1,75
"33396",3,7258789,1,55.5
"33397",3,7258845,1,63.5
"33398",3,7258883,1,67
"33399",3,7258891,1,52
"33400",3,7258916,1,66.5
"33401",3,7259106,1,68.5
"33402",3,7259113,1,71.5
"33403",3,7259123,1,73
"33404",3,7259186,1,71
"33405",3,7259313,1,68
"33406",3,7259316,1,74.5
"33407",3,7259410,1,67
"33408",3,7259413,1,68
"33409",3,7259438,1,66.5
"33410",3,7259448,1,71
"33411",3,7259457,1,68.5
"33412",3,7259670,1,63.5
"33413",3,7259714,1,57
"33414",3,7259755,1,66
"33415",3,7259885,1,66
"33416",3,7259935,1,68
"33417",3,7260202,1,65.5
"33418",3,7260261,1,66
"33419",3,7260317,1,66
"33420",3,7260554,1,56.5
"33421",3,7260586,1,68.5
"33422",3,7260724,1,71
"33423",3,7260866,1,73
"33424",3,7260920,1,69
"33425",3,7260960,1,63.5
"33426",3,7260997,1,53
"33427",3,7261050,1,59.5
"33428",3,7261132,1,63.5
"33429",3,7261189,1,65.5
"33430",3,7261219,1,51
"33431",3,7261296,1,64
"33432",3,7261372,1,55
"33433",3,7261439,1,71.5
"33434",3,7261468,1,67
"33435",3,7261615,1,67.5
"33436",3,7261625,1,67.5
"33437",3,7261639,1,55.5
"33438",3,7261762,1,68.5
"33439",3,7261855,1,70
"33440",3,7261862,1,66.5
"33441",3,7281221,1,68.5
"33442",3,7281265,1,72.5
"33443",3,7281424,1,70
"33444",3,7281517,1,71
"33445",3,7281708,1,75
"33446",3,7281769,1,69
"33447",3,7281856,1,71
"33448",3,7281902,1,55.5
"33449",3,7281923,1,71
"33450",3,7281951,1,71.5
"33451",3,7282225,1,54
"33452",3,7282322,1,68
"33453",3,7282418,1,66.5
"33454",3,7282432,1,64
"33455",3,7282468,1,71
"33456",3,7282518,1,73
"33457",3,7282714,1,72.5
"33458",3,7282883,1,70
"33459",3,7282890,1,72.5
"33460",3,7282916,1,69
"33461",3,7283030,1,61.5
"33462",3,7283064,1,63.5
"33463",3,7283065,1,61
"33464",3,7283171,1,60.5
"33465",3,7283249,1,50.5
"33466",3,7283261,1,62.5
"33467",3,7283269,1,75
"33468",3,7283311,1,70
"33469",3,7283359,1,71
"33470",3,7283388,1,75
"33471",3,7283416,1,70
"33472",3,7283436,1,67
"33473",3,7283505,1,64.5
"33474",3,7283579,1,67
"33475",3,7283620,1,63.5
"33476",3,7283627,1,68.5
"33477",3,7283900,1,63.5
"33478",3,7284041,1,71
"33479",3,7284104,1,60.5
"33480",3,7284106,1,48
"33481",3,7284114,1,64.5
"33482",3,7284131,1,66
"33483",3,7284155,1,63.5
"33484",3,7284217,1,71
"33485",3,7284500,1,63
"33486",3,7284504,1,56.5
"33487",3,7284578,1,68
"33488",3,7284621,1,74
"33489",3,7284656,1,65
"33490",3,7284665,1,60
"33491",3,7284714,1,67.5
"33492",3,7284740,1,46
"33493",3,7285025,1,71
"33494",3,7285229,1,60
"33495",3,7285238,1,69
"33496",3,7285297,1,70
"33497",3,7285392,1,63
"33498",3,7285482,1,62
"33499",3,7285541,1,71
"33500",3,7285558,1,71
"33501",3,7285825,1,56
"33502",3,7285905,1,58
"33503",3,7285906,1,67.5
"33504",3,7285943,1,52.5
"33505",3,7285992,1,67
"33506",3,7286026,1,72
"33507",3,7286062,1,72
"33508",3,7286179,1,50.5
"33509",3,7286212,1,68.5
"33510",3,7286213,1,70
"33511",3,7286237,1,70
"33512",3,7286308,1,69
"33513",3,7286378,1,71
"33514",3,7286473,1,50
"33515",3,7286577,1,65
"33516",3,7286694,1,71
"33517",3,7286721,1,71.5
"33518",3,7286857,1,70
"33519",3,7286885,1,71
"33520",3,7286900,1,53
"33521",3,7286918,1,68
"33522",3,7286931,1,65
"33523",3,7286981,1,62.5
"33524",3,7287083,1,71
"33525",3,7287156,1,64
"33526",3,7287181,1,68
"33527",3,7287218,1,72
"33528",3,7287224,1,64
"33529",3,7287287,1,54.5
"33530",3,7287370,1,71
"33531",3,7287406,1,68.5
"33532",3,7295966,1,65
"33533",3,7296106,1,61.5
"33534",3,7296152,1,63.5
"33535",3,7296190,1,71
"33536",3,7296226,1,68
"33537",3,7296287,1,71
"33538",3,7296294,1,48.5
"33539",3,7297066,1,62
"33540",3,7297069,1,56.5
"33541",3,7297079,1,60.5
"33542",3,7297250,1,66
"33543",3,7297367,1,65.5
"33544",3,7297505,1,71.5
"33545",3,7297820,1,54
"33546",3,7297916,1,61.5
"33547",3,7297917,1,74
"33548",3,7297918,1,69.5
"33549",3,7297986,1,70
"33550",3,7298137,1,63.5
"33551",3,7298148,1,71
"33552",3,7298323,1,71
"33553",3,7298346,1,71
"33554",3,7298350,1,71
"33555",3,7298510,1,67
"33556",3,7298525,1,61.5
"33557",3,7298563,1,64.5
"33558",3,7298780,1,70
"33559",3,7298786,1,46.5
"33560",3,7299149,1,67.5
"33561",3,7299189,1,58
"33562",3,7321401,1,45
"33563",3,7321456,1,71
"33564",3,7321922,1,67
"33565",3,7322084,1,69
"33566",3,7322171,1,58
"33567",3,7322291,1,68.5
"33568",3,7322342,1,62
"33569",3,7322396,1,53.5
"33570",3,7322435,1,71
"33571",3,7322455,1,52
"33572",3,7322472,1,58.5
"33573",3,7322508,1,71
"33574",3,7322511,1,56.5
"33575",3,7322522,1,74
"33576",3,7322762,1,61
"33577",3,7322792,1,71
"33578",3,7322794,1,71
"33579",3,7322981,1,53
"33580",3,7323097,1,56.5
"33581",3,7323237,1,64.5
"33582",3,7323427,1,75
"33583",3,7323588,1,71
"33584",3,7323610,1,59.5
"33585",3,7323620,1,70
"33586",3,7323697,1,70
"33587",3,7323703,1,73
"33588",3,7323819,1,68.5
"33589",3,7323831,1,64
"33590",3,7323900,1,52.5
"33591",3,7323936,1,62
"33592",3,7324025,1,71
"33593",3,7324072,1,64
"33594",3,7324076,1,66
"33595",3,7324086,1,58
"33596",3,7324111,1,67.5
"33597",3,7324127,1,71
"33598",3,7324144,1,62.5
"33599",3,7324169,1,70
"33600",3,7324259,1,74
"33601",3,7324293,1,72.5
"33602",3,7324408,1,66
"33603",3,7324419,1,71
"33604",3,7324428,1,65
"33605",3,7324436,1,66
"33606",3,7324487,1,67
"33607",3,7324493,1,71
"33608",3,7324741,1,65
"33609",3,7324742,1,62.5
"33610",3,7324753,1,67.5
"33611",3,7325026,1,70
"33612",3,7325029,1,63
"33613",3,7325043,1,54
"33614",3,7325058,1,49
"33615",3,7325090,1,59
"33616",3,7325105,1,61.5
"33617",3,7325162,1,62.5
"33618",3,7325214,1,57.5
"33619",3,7325550,1,62
"33620",3,7325573,1,61.5
"33621",3,7325594,1,69
"33622",3,7325663,1,53.5
"33623",3,7325715,1,67.5
"33624",3,7325776,1,63.5
"33625",3,7325813,1,62.5
"33626",3,7325899,1,64
"33627",3,7326117,1,60.5
"33628",3,7326223,1,46.5
"33629",3,7326240,1,48
"33630",3,7326353,1,69
"33631",3,7326520,1,67.5
"33632",3,7326612,1,75
"33633",3,7326665,1,66
"33634",3,7326688,1,67.5
"33635",3,7326713,1,65
"33636",3,7326762,1,67.5
"33637",3,7326833,1,71
"33638",3,7326908,1,67.5
"33639",3,7327004,1,68
"33640",3,7327105,1,43
"33641",3,7327348,1,67.5
"33642",3,7327402,1,47
"33643",3,7327407,1,68.5
"33644",3,7327430,1,69.5
"33645",3,7327646,1,71
"33646",3,7327742,1,70
"33647",3,7327753,1,72.5
"33648",3,7327878,1,71
"33649",3,7327977,1,67.5
"33650",3,7328078,1,71
"33651",3,7328120,1,66
"33652",3,7328217,1,72
"33653",3,7328254,1,65.5
"33654",3,7328327,1,66
"33655",3,7328599,1,59
"33656",3,7328638,1,67
"33657",3,7328641,1,70
"33658",3,7328852,1,71
"33659",3,7328884,1,72.5
"33660",3,7328949,1,63
"33661",3,7328966,1,64.5
"33662",3,7329035,1,68
"33663",3,7329040,1,60
"33664",3,7329058,1,65.5
"33665",3,7329081,1,58
"33666",3,7329211,1,70
"33667",3,7329300,1,69
"33668",3,7329383,1,68.5
"33669",3,7329384,1,51
"33670",3,7329435,1,55
"33671",3,7329633,1,71
"33672",3,7329654,1,70
"33673",3,7329694,1,58.5
"33674",3,7329728,1,66.5
"33675",3,7329741,1,64.5
"33676",3,7329742,1,71.5
"33677",3,7329757,1,75
"33678",3,7329934,1,75
"33679",3,7330079,1,48.5
"33680",3,7330093,1,71
"33681",3,7330132,1,63.5
"33682",3,7330272,1,53.5
"33683",3,7330348,1,63
"33684",3,7330404,1,72
"33685",3,7330418,1,69
"33686",3,7330451,1,65
"33687",3,7330460,1,67.5
"33688",3,7330507,1,71
"33689",3,7330630,1,67
"33690",3,7330704,1,76
"33691",3,7330798,1,67.5
"33692",3,7330834,1,58
"33693",3,7330977,1,70
"33694",3,7330985,1,50.5
"33695",3,7331128,1,69
"33696",3,7331160,1,61.5
"33697",3,7331214,1,68
"33698",3,7331317,1,67
"33699",3,7331325,1,64
"33700",3,7331330,1,71.5
"33701",3,7331334,1,70
"33702",3,7331349,1,54.5
"33703",3,7331417,1,70
"33704",3,7331421,1,65.5
"33705",3,7331508,1,58
"33706",3,7331528,1,63.5
"33707",3,7331741,1,68
"33708",3,7331976,1,51
"33709",3,7332004,1,67.5
"33710",3,7332053,1,65.5
"33711",3,7332157,1,56.5
"33712",3,7332285,1,70
"33713",3,7332317,1,75
"33714",3,7332346,1,71
"33715",3,7332362,1,68.5
"33716",3,7332404,1,71
"33717",3,7332447,1,68
"33718",3,7332534,1,71
"33719",3,7332667,1,53
"33720",3,7332839,1,71
"33721",3,7332980,1,71
"33722",3,7332997,1,71
"33723",3,7333283,1,71
"33724",3,7333342,1,68.5
"33725",3,7333445,1,50
"33726",3,7333455,1,62
"33727",3,7333546,1,67
"33728",3,7333849,1,60.5
"33729",3,7334066,1,70
"33730",3,7334177,1,63
"33731",3,7334239,1,72
"33732",3,7334250,1,65
"33733",3,7334278,1,74
"33734",3,7334327,1,50.5
"33735",3,7334406,1,54
"33736",3,7334442,1,56
"33737",3,7334751,1,66.5
"33738",3,7334829,1,67.5
"33739",3,7334948,1,70
"33740",3,7334958,1,54.5
"33741",3,7334973,1,71
"33742",3,7335022,1,71
"33743",3,7335035,1,70
"33744",3,7335091,1,69
"33745",3,7335162,1,68.5
"33746",3,7335187,1,68
"33747",3,7335284,1,75
"33748",3,7335320,1,71
"33749",3,7335332,1,75
"33750",3,7335504,1,71
"33751",3,7335571,1,68.5
"33752",3,7335785,1,66
"33753",3,7335989,1,69
"33754",3,7336372,1,62
"33755",3,7336399,1,75
"33756",3,7336478,1,59
"33757",3,7336697,1,67.5
"33758",3,7336734,1,66
"33759",3,7336880,1,72
"33760",3,7337010,1,45.5
"33761",3,7337065,1,55
"33762",3,7337085,1,58.5
"33763",3,7337111,1,71
"33764",3,7337126,1,71.5
"33765",3,7337130,1,64
"33766",3,7337184,1,67.5
"33767",3,7337209,1,58
"33768",3,7337236,1,69
"33769",3,7337285,1,65
"33770",3,7337304,1,62
"33771",3,7337375,1,69.5
"33772",3,7337406,1,69.5
"33773",3,7337508,1,75
"33774",3,7337614,1,55.5
"33775",3,7337636,1,71
"33776",3,7337758,1,61.5
"33777",3,7337843,1,70
"33778",3,7338086,1,68
"33779",3,7338171,1,75
"33780",3,7338220,1,71
"33781",3,7338322,1,69
"33782",3,7338327,1,74
"33783",3,7338344,1,65
"33784",3,7338366,1,58.5
"33785",3,7338368,1,64
"33786",3,7338412,1,71
"33787",3,7338422,1,66
"33788",3,7338436,1,64
"33789",3,7338449,1,67
"33790",3,7338518,1,59.5
"33791",3,7338587,1,45
"33792",3,7338630,1,68.5
"33793",3,7338692,1,67
"33794",3,7338797,1,66.5
"33795",3,7338933,1,61
"33796",3,7339064,1,71
"33797",3,7339385,1,66
"33798",3,7339392,1,71
"33799",3,7339491,1,66.5
"33800",3,7339730,1,61.5
"33801",3,7339771,1,67.5
"33802",3,7340141,1,57
"33803",3,7340262,1,71
"33804",3,7340336,1,71
"33805",3,7340367,1,65
"33806",3,7340370,1,71.5
"33807",3,7340371,1,69
"33808",3,7340372,1,72
"33809",3,7340374,1,49
"33810",3,7340561,1,63
"33811",3,7340574,1,69
"33812",3,7340769,1,70
"33813",3,7340920,1,71
"33814",3,7341093,1,64
"33815",3,7341106,1,48.5
"33816",3,7341183,1,71
"33817",3,7341298,1,69
"33818",3,7341345,1,65
"33819",3,7341613,1,68
"33820",3,7341696,1,61.5
"33821",3,7341789,1,71
"33822",3,7341894,1,71
"33823",3,7341915,1,69
"33824",3,7341939,1,68
"33825",3,7341996,1,71
"33826",3,7342141,1,70
"33827",3,7342223,1,70
"33828",3,7342226,1,60
"33829",3,7342239,1,71.5
"33830",3,7342253,1,65.5
"33831",3,7342276,1,58
"33832",3,7342359,1,70
"33833",3,7342393,1,71
"33834",3,7342402,1,59.5
"33835",3,7342448,1,69
"33836",3,7342518,1,71
"33837",3,7342655,1,75
"33838",3,7342754,1,52
"33839",3,7342838,1,66.5
"33840",3,7342845,1,71
"33841",3,7342939,1,39.5
"33842",3,7342982,1,75
"33843",3,7342994,1,75
"33844",3,7343002,1,59
"33845",3,7343147,1,69
"33846",3,7343156,1,71
"33847",3,7343221,1,64.5
"33848",3,7343330,1,67
"33849",3,7343344,1,66
"33850",3,7343354,1,74
"33851",3,7343498,1,67
"33852",3,7343517,1,68
"33853",3,7343545,1,64
"33854",3,7343645,1,73
"33855",3,7343761,1,54
"33856",3,7343766,1,62
"33857",3,7343827,1,72
"33858",3,7343890,1,57
