"P6040","DIRECTORIO","SECUENCIA_ENCUESTA"
62,7358520,2
75,7358527,1
62,7358527,2
60,7358529,2
74,7358534,1
74,7358534,2
60,7358538,1
63,7358546,1
61,7358547,1
75,7358555,1
60,7358556,1
81,7358557,1
68,7358568,6
66,7358571,1
82,7358573,1
61,7358581,1
60,7358581,2
68,7358587,1
69,7358587,2
65,7358594,1
66,7358612,1
71,7358614,1
68,7358614,2
72,7358615,1
65,7358615,2
75,7358620,1
77,7358620,2
82,7358620,3
65,7358621,1
91,7358622,1
71,7358623,1
78,7358623,7
68,7358623,8
60,7358624,1
62,7358628,1
60,7358641,2
82,7358643,1
73,7358643,2
63,7358645,1
72,7358646,1
63,7358652,1
63,7358656,1
73,7358657,1
69,7358657,2
68,7358659,1
64,7358661,1
80,7358664,1
79,7358668,1
81,7358668,2
74,7358671,1
69,7358671,2
78,7358672,1
76,7358673,1
60,7358676,2
62,7358676,5
71,7358677,1
71,7358677,2
86,7358678,1
69,7358680,1
60,7358683,1
77,7358684,1
76,7358684,2
66,7358685,4
85,7358686,2
69,7358687,1
65,7358687,2
70,7358688,1
61,7358688,2
64,7358691,1
60,7358691,2
63,7358692,4
69,7358693,2
65,7358695,1
88,7358701,1
85,7358701,2
72,7358704,7
86,7358706,1
77,7358706,2
60,7358706,3
72,7358709,1
69,7358709,2
80,7358717,1
60,7358719,1
80,7358720,1
66,7358720,8
65,7358722,1
64,7358722,2
67,7358732,1
66,7358736,1
74,7358738,8
61,7358745,1
61,7358747,2
77,7358753,2
95,7358753,3
75,7358753,4
78,7358759,1
74,7358759,2
69,7358771,1
61,7358773,1
69,7358774,1
76,7358777,1
70,7358780,1
66,7358780,2
87,7358786,1
65,7358786,2
65,7358789,1
61,7358789,2
68,7358792,1
68,7358793,1
62,7358794,2
74,7358800,1
73,7358800,2
67,7358801,1
67,7358801,2
62,7358804,1
65,7358804,2
70,7358807,1
62,7358810,1
62,7358810,2
72,7358814,5
60,7358820,1
73,7358835,1
67,7358836,1
61,7358840,1
83,7358840,3
64,7358843,1
67,7358851,1
70,7358852,1
66,7358852,2
62,7358853,2
63,7358855,2
64,7358856,1
69,7358856,2
63,7358859,1
63,7358859,2
65,7358864,1
60,7358864,2
78,7358865,1
83,7358865,2
60,7358866,1
67,7358866,2
72,7358871,1
74,7358878,1
70,7358878,2
64,7358884,1
77,7358886,1
80,7358890,1
61,7358891,2
60,7358895,1
63,7358898,1
62,7358901,1
62,7358905,1
61,7358905,2
76,7358907,6
86,7358911,1
81,7358917,1
72,7358918,1
70,7358918,2
91,7358922,6
78,7358924,1
86,7358927,1
63,7358928,1
63,7358929,1
62,7358930,1
68,7358931,1
61,7358931,2
81,7358932,1
60,7358934,2
63,7358938,1
83,7358942,5
61,7358945,1
77,7358948,1
75,7358949,1
68,7358951,1
68,7358951,2
63,7358952,1
66,7358952,2
67,7358955,2
80,7358957,1
75,7358957,2
85,7358958,1
69,7358960,1
67,7358966,5
61,7358968,1
62,7358970,1
88,7358972,1
65,7358977,1
63,7358981,1
62,7358981,2
74,7359003,1
88,7359003,2
67,7359004,1
78,7359009,1
70,7359011,1
73,7359013,1
60,7359013,2
60,7359015,1
76,7359016,1
65,7359018,1
79,7359026,1
74,7359037,1
69,7359039,1
79,7359044,1
61,7359055,1
66,7359056,1
86,7359056,2
66,7359062,1
62,7359063,1
60,7359063,2
60,7359069,2
84,7359072,1
80,7359073,1
86,7359073,2
77,7359077,1
80,7359086,1
66,7359086,2
87,7359094,1
86,7359094,2
72,7359101,1
63,7359101,2
72,7359112,1
69,7359112,2
67,7359113,1
72,7359113,2
80,7359116,1
62,7359119,1
61,7359119,2
80,7359120,2
65,7359122,1
61,7359122,2
62,7359124,1
84,7359126,1
87,7359126,2
69,7359130,1
68,7359130,2
66,7359138,1
80,7359142,1
63,7359144,1
60,7359150,1
61,7359150,2
64,7359152,1
72,7359161,1
63,7359162,1
81,7359175,3
67,7359176,1
69,7359177,1
63,7359192,1
74,7359192,2
62,7359193,1
68,7359195,1
60,7359200,3
83,7359200,4
62,7359203,1
74,7359206,1
71,7359206,2
64,7359208,1
77,7359219,1
60,7359224,1
74,7359226,3
62,7359227,1
77,7359229,1
70,7359229,2
80,7359237,1
63,7359242,1
63,7359243,1
65,7359244,1
80,7359245,5
61,7359250,1
78,7359255,1
71,7359255,2
60,7359256,2
79,7359257,1
85,7359257,2
64,7359259,1
70,7359259,3
61,7359261,1
72,7359262,1
92,7359266,1
74,7359266,2
66,7359270,1
84,7359271,4
60,7359273,1
75,7359279,1
66,7359279,2
77,7359280,1
61,7359296,1
66,7359303,1
83,7359308,1
68,7359308,2
65,7359316,5
67,7359319,1
75,7359321,1
61,7359323,1
63,7359325,1
62,7359327,1
63,7359329,1
62,7359331,1
68,7359336,1
63,7359339,1
61,7359339,2
72,7359340,1
61,7359341,1
73,7359344,1
65,7359346,1
72,7359353,1
63,7359353,2
68,7359357,1
62,7359359,1
70,7359361,1
60,7359369,2
89,7359369,3
61,7359372,1
66,7359374,2
61,7359377,1
70,7359381,1
61,7359382,1
60,7359388,1
67,7359391,1
78,7359391,2
78,7359392,1
61,7359395,1
64,7359398,1
66,7359399,1
72,7359405,1
62,7359406,1
75,7359413,1
81,7359418,1
73,7359418,2
61,7359425,2
82,7359429,1
61,7359429,3
68,7359431,2
60,7359432,1
65,7359436,1
61,7359437,2
65,7359439,1
64,7359441,1
67,7359442,1
68,7359445,1
64,7359449,1
83,7359458,1
70,7359460,1
64,7359461,1
64,7359462,1
67,7359466,1
65,7359466,2
66,7359467,1
62,7359467,2
61,7359472,1
60,7359472,2
72,7359474,1
75,7359479,1
75,7359481,3
66,7359484,1
64,7359487,1
62,7359495,2
62,7359498,1
64,7359498,2
65,7359504,1
63,7359504,2
61,7359505,1
60,7359505,2
70,7359509,1
61,7359510,1
80,7359513,1
85,7359524,1
64,7359524,2
61,7359531,1
69,7359533,1
64,7359542,1
60,7359542,2
61,7359544,1
63,7359544,2
72,7359545,1
63,7359545,2
72,7359547,1
65,7359549,1
80,7359549,2
69,7359552,1
60,7359552,2
70,7359556,1
62,7359557,1
64,7359559,1
75,7359563,1
72,7359567,1
78,7359568,1
60,7359570,1
62,7359574,1
82,7359578,1
63,7359578,2
71,7359583,1
63,7359590,1
65,7359593,1
65,7359593,2
71,7359598,1
77,7359600,1
60,7359615,5
64,7359621,1
62,7359622,4
63,7359632,1
66,7359639,1
60,7359645,1
72,7359650,1
70,7359650,2
68,7359651,1
73,7359651,2
65,7359653,1
74,7359654,1
68,7359659,1
67,7359659,2
73,7359661,3
64,7359662,1
65,7359662,2
68,7359666,1
63,7359669,1
70,7359670,1
66,7359670,2
72,7359671,1
69,7359677,1
73,7359677,2
68,7359679,1
70,7359679,2
66,7359680,1
81,7359684,1
80,7359686,1
60,7359702,1
67,7359707,1
62,7359707,2
69,7359707,3
80,7359712,1
76,7359712,2
62,7359714,5
69,7359715,1
80,7359721,1
62,7359722,1
70,7359724,1
76,7359725,4
90,7359727,1
62,7359730,1
87,7359733,1
72,7359733,2
67,7359734,1
70,7359734,2
74,7359743,1
61,7359745,1
80,7359747,1
62,7359747,3
73,7359748,1
90,7359749,1
82,7359749,2
60,7359750,1
79,7359751,6
80,7359755,1
71,7359755,2
63,7359756,1
64,7359758,1
82,7359764,1
84,7359764,2
60,7359772,1
72,7359775,1
88,7359798,1
61,7359798,2
88,7359800,1
77,7359800,2
65,7359801,1
60,7359801,2
61,7359804,2
74,7359805,1
69,7359805,2
60,7359809,1
64,7359811,2
78,7359812,1
62,7359812,2
87,7359813,1
72,7359816,2
64,7359820,1
65,7359823,1
66,7359824,1
62,7359825,1
73,7359827,1
74,7359839,1
63,7359839,2
69,7359843,1
64,7359843,2
63,7359844,1
72,7359844,3
60,7359846,1
69,7359851,1
64,7359851,2
64,7359853,1
80,7359854,1
60,7359855,1
64,7359862,1
61,7359862,2
86,7359863,4
64,7359866,1
64,7359867,1
64,7359867,2
83,7359869,1
63,7359870,1
74,7359873,1
65,7359875,1
78,7359875,10
68,7359875,11
60,7359876,1
69,7359877,1
82,7359877,2
61,7359893,2
74,7359896,2
75,7359902,1
73,7359903,1
64,7359910,1
71,7359917,1
63,7359919,1
89,7359920,1
80,7359922,1
68,7359924,1
61,7359924,2
63,7359925,1
65,7359926,1
87,7359926,2
64,7359929,1
76,7359933,4
64,7359936,1
87,7359936,2
86,7359938,1
62,7359938,2
72,7359942,1
65,7359942,2
74,7359943,1
71,7359945,1
76,7359945,2
71,7359946,1
83,7359948,1
63,7359951,1
62,7359952,1
73,7359953,4
76,7359954,1
67,7359954,2
65,7359955,1
71,7359956,1
60,7359956,2
80,7359958,1
72,7359960,1
83,7359962,1
76,7359962,2
62,7359964,1
87,7359966,1
69,7359966,2
78,7359967,1
77,7359967,2
76,7359972,1
66,7359972,2
61,7359975,1
68,7359977,1
60,7359977,2
62,7359978,1
62,7359985,2
91,7359992,4
69,7360001,1
75,7360003,3
72,7360007,1
75,7360007,2
72,7360008,1
61,7360012,1
63,7360016,1
62,7360031,1
60,7360031,2
80,7360034,1
66,7360038,1
89,7360039,1
60,7360040,1
87,7360044,1
61,7360045,1
83,7360053,1
71,7360070,1
73,7360070,2
64,7360084,1
79,7360091,1
88,7360091,2
74,7360097,1
69,7360099,1
88,7360099,2
70,7360102,1
72,7360106,2
81,7360110,1
60,7360111,1
71,7360111,2
63,7360113,5
65,7360117,1
67,7360117,2
74,7360132,1
70,7360134,1
72,7360144,1
68,7360144,2
79,7360150,1
63,7360154,1
67,7360157,1
64,7360161,1
63,7360162,1
61,7360162,2
79,7360165,1
66,7360165,2
80,7360168,1
77,7360170,1
66,7360191,1
87,7360191,5
69,7360192,1
72,7360193,1
79,7360193,2
86,7360196,1
77,7360196,2
61,7360198,1
77,7360199,3
74,7360200,1
73,7360200,2
71,7360203,1
77,7360230,1
74,7360230,2
71,7360241,1
62,7360245,1
61,7360246,1
67,7360248,1
80,7360248,2
64,7360257,1
88,7360269,1
82,7360271,1
66,7360275,1
74,7360275,2
68,7360281,1
63,7360282,1
83,7360285,1
78,7360285,2
77,7360286,1
74,7360288,5
67,7360289,1
62,7360289,2
63,7360290,1
78,7360292,1
61,7360293,1
72,7360295,1
75,7360295,2
62,7360296,1
86,7360299,1
87,7360299,2
69,7360300,1
74,7360300,2
71,7360303,1
70,7360303,2
67,7360305,6
71,7360306,1
80,7360307,1
60,7360311,1
63,7360311,2
85,7360312,1
68,7360313,6
66,7360315,1
76,7360316,4
62,7360325,1
62,7360333,1
60,7360333,2
73,7360336,1
70,7360339,1
71,7360339,2
64,7360343,1
60,7360344,1
62,7360345,1
60,7360346,1
73,7360348,1
71,7360348,2
71,7360351,1
70,7360351,3
60,7360355,1
63,7360356,1
62,7360356,2
85,7360358,1
70,7360362,1
61,7360362,2
71,7360363,1
79,7360368,1
80,7360370,1
72,7360370,2
68,7360376,1
82,7360376,4
69,7360385,5
64,7360386,5
68,7360393,1
60,7360393,2
70,7360393,3
62,7360395,1
63,7360395,2
69,7360405,1
60,7360409,1
61,7360409,2
63,7360411,1
70,7360418,1
74,7360419,4
63,7360424,1
89,7360447,4
69,7360448,1
85,7360448,2
78,7360451,5
80,7360462,1
78,7360465,1
80,7360465,2
77,7360469,1
82,7360469,2
76,7360471,1
72,7360474,1
61,7360480,1
83,7360481,4
67,7360482,1
68,7360486,1
71,7360486,2
61,7360491,1
85,7360493,1
73,7360493,2
82,7360494,5
70,7360496,4
63,7360498,1
63,7360498,2
71,7360501,1
68,7360501,2
91,7360512,1
79,7360512,2
82,7360513,1
69,7360514,1
67,7360517,1
62,7360519,1
72,7360536,1
69,7360541,5
73,7360542,1
66,7360542,2
61,7360547,1
64,7360547,2
60,7360548,2
62,7360551,1
78,7360557,1
63,7360557,2
71,7360569,1
77,7360571,1
70,7360571,2
67,7360572,1
63,7360572,2
84,7360573,2
66,7360574,1
78,7360575,1
63,7360586,1
85,7360586,2
61,7360588,1
74,7360590,1
69,7360590,2
63,7360595,1
60,7360604,1
71,7360606,1
63,7360606,2
71,7360607,1
74,7360610,1
74,7360611,1
83,7360613,1
75,7360613,2
60,7360619,2
66,7360626,5
63,7360627,1
61,7360629,1
60,7360631,2
78,7360635,6
62,7360636,1
61,7360638,1
62,7360642,5
61,7360643,1
60,7360643,2
64,7360646,4
65,7360651,1
69,7360651,2
76,7360654,2
71,7360658,1
67,7360658,2
65,7360659,1
69,7360659,2
62,7360661,1
63,7360662,1
63,7360663,1
64,7360664,1
62,7360667,4
75,7360668,1
65,7360672,1
61,7360672,2
83,7360676,1
69,7360676,2
71,7360677,1
67,7360677,2
88,7360683,1
71,7360683,2
75,7360686,1
77,7360687,1
71,7360687,2
60,7360689,1
67,7360694,1
73,7360696,1
63,7360698,1
69,7360698,2
81,7360699,1
79,7360699,2
66,7360700,1
62,7360700,2
75,7360703,1
63,7360703,2
89,7360710,3
82,7360723,1
68,7360723,2
76,7360724,1
63,7360727,1
63,7360727,2
73,7360735,1
74,7360735,2
69,7360736,1
61,7360736,2
65,7360737,1
74,7360750,1
67,7360750,2
86,7360755,5
68,7360757,1
74,7360762,1
65,7360762,2
65,7360763,1
70,7360787,1
66,7360787,2
63,7360793,1
60,7360793,2
64,7360796,1
64,7360798,1
61,7360798,2
92,7360798,4
67,7360804,1
64,7360804,2
66,7360847,2
83,7360863,1
60,7360863,2
64,7360866,1
81,7360868,1
71,7360868,2
74,7360873,2
78,7360876,1
67,7360885,1
70,7360893,8
83,7360897,1
75,7360898,1
72,7360898,2
63,7360901,1
96,7360902,1
63,7360903,2
61,7360908,1
74,7360911,1
88,7360913,1
79,7360914,5
70,7360916,1
67,7360916,2
82,7360919,1
60,7360920,1
63,7360922,1
61,7360924,1
60,7360925,2
64,7360928,1
65,7360930,2
64,7360931,1
60,7360934,1
78,7360937,1
78,7360937,2
73,7360938,1
74,7360945,1
84,7360947,1
72,7360949,1
61,7360959,1
72,7360966,1
78,7360968,1
72,7360968,2
79,7360975,1
60,7360979,1
66,7360982,1
62,7360982,2
66,7360989,1
73,7360993,1
70,7360993,2
63,7360998,1
73,7361001,1
66,7361001,2
75,7361002,1
61,7361008,1
61,7361011,1
76,7361018,1
71,7361020,1
67,7361020,2
69,7361021,1
60,7361027,1
94,7361027,4
89,7361032,2
66,7361033,1
63,7361039,1
62,7361045,1
66,7361047,1
83,7361049,1
82,7361050,1
74,7361050,2
66,7361051,1
83,7361051,2
66,7361052,1
65,7361052,2
70,7361053,1
64,7361053,2
69,7361058,1
79,7361060,5
67,7361061,1
62,7361067,1
63,7361072,1
90,7361073,5
65,7361074,1
69,7361075,1
62,7361075,2
84,7361079,1
84,7361079,2
62,7361080,1
66,7361081,1
63,7361081,2
89,7361081,3
62,7361094,1
71,7361106,1
87,7361111,1
63,7361111,2
72,7361113,1
67,7361113,2
65,7361116,1
65,7361116,2
62,7361121,1
60,7361128,1
68,7361129,1
65,7361129,2
91,7361132,1
61,7361132,2
73,7361133,1
78,7361143,1
67,7361152,1
73,7361169,4
78,7361177,3
71,7361179,1
62,7361181,6
86,7361183,1
69,7361186,2
73,7361187,1
71,7361195,1
69,7361195,2
60,7361199,1
60,7361207,2
75,7361208,1
78,7361212,1
73,7361212,2
85,7361215,5
67,7361216,1
67,7361216,2
60,7361219,1
62,7361223,1
65,7361231,1
77,7361232,1
88,7361233,1
79,7361233,2
84,7361251,1
64,7361260,1
72,7361263,1
62,7361270,1
89,7361274,1
64,7361274,2
72,7361275,1
69,7361275,2
68,7361277,1
76,7361277,2
85,7361278,3
67,7361287,1
61,7361288,1
61,7361291,1
62,7361291,2
73,7361294,1
75,7361301,7
77,7361302,1
73,7361304,1
69,7361304,2
88,7361304,3
88,7361306,1
79,7361306,2
85,7361307,1
85,7361308,1
76,7361308,2
61,7361310,2
68,7361312,1
76,7361313,1
61,7361318,1
81,7361320,1
76,7361320,2
66,7361324,1
79,7361329,1
80,7361329,2
69,7361334,1
78,7361334,2
89,7361335,1
64,7361335,2
70,7361339,1
63,7361339,2
67,7361340,1
71,7361340,2
77,7361342,1
71,7361343,1
73,7361344,1
73,7361348,1
60,7361350,4
73,7361352,1
70,7361352,2
81,7361366,1
70,7361367,1
82,7361369,1
66,7361374,1
74,7361384,1
80,7361386,1
62,7361390,1
67,7361392,1
67,7361392,2
82,7361393,3
83,7361396,1
78,7361405,1
61,7361409,2
76,7361410,4
63,7361415,1
63,7361415,2
99,7361417,1
65,7361417,2
70,7361419,1
60,7361421,1
60,7361421,2
68,7361424,1
76,7361426,1
82,7361427,2
76,7361429,1
72,7361433,1
63,7361434,1
77,7361435,1
66,7361442,1
61,7361442,2
75,7361443,1
79,7361446,1
67,7361447,1
102,7361447,2
78,7361448,1
83,7361448,4
67,7361457,1
92,7361466,3
67,7361467,1
65,7361467,2
69,7361469,1
74,7361471,1
70,7361475,1
85,7361478,3
61,7361478,4
69,7361479,1
64,7361483,1
78,7361485,1
80,7361485,2
69,7361489,1
96,7361489,7
63,7361492,1
66,7361493,1
69,7361500,1
60,7361501,1
83,7361512,1
72,7361515,1
60,7361518,1
78,7361520,1
76,7361523,3
64,7361525,3
71,7361527,1
65,7361529,1
63,7361529,2
67,7361530,1
60,7361532,1
85,7361532,4
72,7361534,1
67,7361535,1
76,7361537,1
72,7361539,1
64,7361540,2
68,7361557,1
68,7361557,2
78,7361560,1
64,7361574,1
67,7361574,2
68,7361577,1
65,7361579,1
78,7361580,1
70,7361582,1
62,7361587,1
68,7361589,1
63,7361592,1
78,7361592,6
66,7361593,1
60,7361596,1
79,7361598,1
69,7361598,2
61,7361607,5
74,7361612,2
75,7361617,4
71,7361618,2
75,7361620,1
68,7361620,2
68,7361623,5
70,7361628,2
72,7361631,3
62,7361631,4
65,7361635,1
63,7361635,2
75,7361638,1
69,7361639,1
73,7361640,1
71,7361642,1
63,7361643,1
85,7361644,1
70,7361644,2
64,7361645,1
60,7361645,2
87,7361645,4
60,7361648,1
65,7361648,2
62,7361650,1
60,7361650,3
81,7361651,1
75,7361653,1
72,7361654,1
82,7361655,1
66,7361664,1
65,7361666,2
61,7361668,1
62,7361670,1
67,7361672,1
63,7361672,2
63,7361673,1
68,7361673,3
90,7361676,1
83,7361678,2
71,7361680,1
65,7361681,1
65,7361683,1
63,7361683,2
71,7361684,1
76,7361687,1
72,7361695,1
86,7361695,2
88,7361697,1
86,7361697,2
64,7361701,1
64,7361703,1
65,7361705,1
60,7361705,2
69,7361708,1
62,7361710,1
61,7361711,5
79,7361712,1
69,7361719,1
70,7361719,2
69,7361730,2
79,7361731,4
69,7361734,2
71,7361753,1
83,7361758,1
73,7361759,1
65,7361759,2
78,7361764,1
75,7361766,1
63,7361770,1
76,7361773,1
68,7361774,1
72,7361780,1
62,7361781,1
91,7361783,5
92,7361790,1
62,7361790,2
78,7361790,5
67,7361790,6
60,7361791,1
69,7361793,5
85,7361796,1
61,7361797,2
69,7361805,1
69,7361805,2
79,7361805,3
79,7361806,1
69,7361807,1
70,7361807,2
76,7361810,1
78,7361830,2
60,7361834,3
81,7361835,1
80,7361835,2
87,7361836,4
67,7361841,1
65,7361846,1
73,7361847,1
82,7361848,3
60,7361851,1
61,7361853,1
62,7361853,2
64,7361853,3
75,7361855,1
61,7361857,1
63,7361861,1
68,7361862,1
62,7361864,1
82,7361874,2
80,7361876,1
61,7361876,2
77,7361879,12
73,7361880,1
84,7361880,2
82,7361882,4
64,7361887,1
72,7361889,1
71,7361889,2
70,7361891,1
80,7361897,5
67,7361902,1
68,7361911,1
63,7361912,2
60,7361923,1
78,7361928,1
68,7361944,2
70,7361945,1
72,7361947,3
69,7361950,1
67,7361965,2
77,7361973,1
69,7361973,2
82,7361978,1
72,7361986,1
61,7361988,1
60,7361990,1
60,7361990,2
64,7361993,1
68,7361996,1
95,7362000,1
67,7362000,2
65,7362003,1
71,7362005,1
68,7362006,1
66,7362006,2
60,7362008,2
70,7362009,1
74,7362009,3
72,7362013,2
65,7362016,1
82,7362016,2
60,7362019,1
66,7362035,1
68,7362035,2
69,7362038,2
86,7362039,4
61,7362041,1
75,7362042,1
74,7362042,2
64,7362043,2
73,7362043,4
79,7362045,1
73,7362045,2
80,7362051,1
86,7362059,1
63,7362062,1
67,7362068,1
67,7362071,1
63,7362071,2
60,7362072,1
65,7362073,1
67,7362073,2
70,7362077,1
60,7362078,1
66,7362079,1
70,7362084,1
67,7362084,2
70,7362088,1
64,7362092,1
64,7362099,1
62,7362099,2
69,7362102,1
72,7362102,2
64,7362105,1
66,7362105,2
61,7362107,1
67,7362110,1
66,7362111,1
62,7362111,2
60,7362112,2
64,7362114,1
67,7362116,1
63,7362120,1
64,7362120,2
63,7362121,1
67,7362122,1
66,7362126,1
63,7362126,2
70,7362129,1
69,7362129,2
69,7362131,1
62,7362132,5
65,7362133,1
66,7362133,2
84,7362134,1
64,7362135,1
68,7362138,1
87,7362141,3
60,7362141,4
82,7362143,4
79,7362146,1
80,7362151,1
77,7362151,2
63,7362155,1
62,7362157,1
66,7362159,2
61,7362160,1
64,7362161,1
62,7362161,2
70,7362162,1
86,7362164,1
62,7362167,1
66,7362167,2
84,7362171,2
73,7362171,3
69,7362177,1
68,7362179,1
62,7362185,2
73,7362187,1
65,7362191,1
76,7362191,4
68,7362193,1
64,7362194,1
67,7362194,2
69,7362196,1
64,7362199,1
100,7362199,3
88,7362202,2
76,7362204,1
66,7362212,1
74,7362214,1
78,7362218,1
61,7362222,1
77,7362226,1
74,7362226,5
62,7362228,1
68,7362230,1
64,7362232,2
63,7362235,1
67,7362236,1
72,7362239,3
83,7362240,1
80,7362241,1
68,7362242,1
65,7362246,1
64,7362246,2
67,7362253,1
67,7362253,2
73,7362255,1
69,7362255,2
70,7362257,1
78,7362259,1
79,7362260,1
64,7362262,1
70,7362263,1
64,7362265,1
61,7362265,2
75,7362269,1
62,7362270,1
83,7362273,1
64,7362273,4
60,7362276,1
71,7362284,3
69,7362285,1
72,7362287,1
61,7362291,1
63,7362293,1
61,7362294,1
70,7362296,1
73,7362297,1
72,7362297,2
77,7362305,1
71,7362306,1
69,7362308,1
69,7362308,2
70,7362310,1
68,7362312,1
60,7362312,2
60,7362313,1
76,7362316,1
64,7362317,1
75,7362319,1
83,7362320,2
60,7362321,1
87,7362321,2
65,7362322,1
60,7362322,2
77,7362323,3
62,7362327,1
64,7362327,2
60,7362328,1
82,7362333,3
77,7362334,1
70,7362334,2
83,7362335,1
64,7362339,2
73,7362346,1
74,7362348,1
61,7362349,1
85,7362352,1
81,7362362,1
88,7362363,1
77,7362363,2
88,7362364,1
76,7362367,1
80,7362375,1
76,7362375,2
60,7362378,1
74,7362381,1
65,7362381,2
65,7362383,1
69,7362383,2
73,7362385,1
80,7362385,3
69,7362386,1
66,7362387,1
61,7362387,2
61,7362388,1
60,7362389,1
72,7362390,1
71,7362394,1
68,7362396,1
85,7362398,1
91,7362400,1
73,7362400,2
78,7362401,1
77,7362401,2
65,7362402,1
75,7362404,1
81,7362405,1
60,7362406,1
68,7362407,1
65,7362409,1
65,7362409,3
64,7362412,1
66,7362413,1
78,7362414,1
64,7362415,1
72,7362416,1
73,7362420,1
62,7362421,2
67,7362422,1
71,7362424,1
70,7362425,1
77,7362427,1
60,7362431,3
66,7362433,2
91,7362434,1
77,7362435,1
69,7362440,4
80,7362442,1
65,7362442,3
73,7362445,1
63,7362448,1
65,7362448,2
73,7362449,1
67,7362450,1
72,7362450,2
74,7362452,1
65,7362453,1
62,7362457,1
67,7362459,1
67,7362466,1
72,7362467,1
80,7362469,1
68,7362469,2
82,7362471,1
60,7362472,1
80,7362473,1
82,7362477,1
69,7362478,3
64,7362478,4
94,7362479,1
64,7362479,3
93,7362481,1
67,7362481,3
65,7362484,1
72,7362485,1
88,7362489,1
72,7362492,1
67,7362493,1
81,7362494,1
69,7362495,1
62,7362495,2
75,7362496,1
85,7362499,1
70,7362499,2
74,7362500,1
60,7362501,1
61,7362503,1
60,7362503,2
66,7362503,3
66,7362504,1
64,7362504,2
87,7362505,1
62,7362505,2
81,7362507,1
86,7362508,1
70,7362508,2
65,7362509,1
76,7362511,1
82,7362518,1
65,7362523,2
67,7362524,4
60,7362532,2
64,7362537,1
63,7362538,1
65,7362539,1
60,7362544,2
70,7362550,1
73,7362558,4
61,7362559,1
72,7362561,1
73,7362561,2
69,7362562,1
62,7362562,2
76,7362566,1
69,7362566,2
70,7362568,1
62,7362568,2
64,7362574,1
77,7362575,1
71,7362575,2
62,7362577,1
60,7362581,5
68,7362582,2
75,7362583,1
74,7362584,1
69,7362585,1
62,7362585,2
67,7362586,1
69,7362595,1
70,7362602,1
80,7362603,1
61,7362605,1
92,7362613,1
66,7362613,2
60,7362613,3
67,7362626,1
64,7362626,2
65,7362627,1
71,7362627,2
72,7362632,1
73,7362634,1
86,7362638,2
83,7362639,1
76,7362640,1
70,7362641,1
71,7362648,1
60,7362649,1
62,7362649,2
82,7362650,1
69,7362651,1
71,7362653,1
65,7362653,2
65,7362656,1
76,7362657,4
82,7362658,5
66,7362664,1
66,7362664,2
71,7362665,1
67,7362667,1
63,7362668,1
62,7362670,1
64,7362670,2
87,7362673,3
82,7362674,1
64,7362676,4
60,7362676,5
76,7362679,1
72,7362679,2
60,7362680,1
62,7362682,1
87,7362682,2
66,7362682,3
66,7362683,2
65,7362685,1
61,7362685,2
67,7362689,1
75,7362689,2
80,7362693,1
81,7362695,1
65,7362697,1
61,7362698,3
81,7362700,1
74,7362700,2
63,7362703,2
60,7362704,2
68,7362706,1
62,7362709,2
80,7362709,3
62,7362712,1
85,7362714,1
61,7362715,1
64,7362716,1
75,7362717,1
73,7362717,2
67,7362718,1
62,7362718,2
60,7362721,1
63,7362721,2
73,7362723,1
72,7362723,2
66,7362729,1
61,7362737,1
74,7362740,1
79,7362744,1
74,7362744,2
82,7362745,1
80,7362745,2
82,7362750,1
61,7362751,1
63,7362752,1
75,7362756,1
80,7362758,1
65,7362759,1
70,7362764,1
73,7362764,2
72,7362764,3
74,7362766,1
64,7362766,2
98,7362768,2
76,7362772,3
76,7362774,1
75,7362774,2
61,7362777,1
66,7362779,1
86,7362779,3
85,7362781,1
63,7362787,1
60,7362787,2
76,7362788,1
63,7362790,1
63,7362792,1
68,7362796,1
71,7362796,2
69,7362799,1
69,7362799,2
66,7362807,1
80,7362808,1
72,7362809,1
64,7362811,2
89,7362815,1
62,7362818,1
70,7362820,1
70,7362820,2
71,7362821,1
77,7362821,2
65,7362823,1
63,7362836,1
63,7362836,2
64,7362839,1
72,7362840,1
66,7362842,1
81,7362843,1
65,7362845,1
70,7362846,1
67,7362846,2
66,7362847,1
70,7362847,2
93,7362848,2
72,7362848,3
61,7362850,1
73,7362852,2
68,7362853,1
60,7362853,2
70,7362853,3
65,7362853,4
63,7362854,1
86,7362855,1
69,7362855,2
67,7362856,1
79,7362864,1
79,7362864,2
75,7362865,1
73,7362867,1
66,7362869,1
76,7362870,1
71,7362871,1
75,7362872,1
73,7362872,2
80,7362874,2
67,7362875,1
65,7362876,1
95,7362876,2
69,7362877,1
77,7362878,1
67,7362879,1
69,7362879,2
82,7362883,1
60,7362886,1
90,7362892,1
63,7362892,2
64,7362893,1
63,7362897,1
69,7362899,1
65,7362901,1
70,7362901,2
75,7362902,3
60,7362907,1
70,7362911,1
