DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P8692S3A1
7351056;2;1;2;168,583367060564;2
7351085;1;1;1;224,777822747419;1
7351085;2;1;2;224,777822747419;2
7351093;1;1;1;220,953323113235;1
7351093;2;1;2;220,953323113235;2
7351095;1;1;1;224,777822747419;1
7351095;2;1;2;224,777822747419;2
7351105;1;1;1;59,348945535118;1
7351105;2;1;2;59,348945535118;2
7351121;1;1;1;62,9382912792371;1
7351121;2;1;2;62,9382912792371;2
7351142;1;1;1;78,8843729693251;1
7351142;2;1;2;78,8843729693251;2
7351239;1;1;1;287,738698641516;1
7351239;2;1;2;287,738698641516;2
7351325;1;1;1;52,347022936428;1
7351325;2;1;2;52,347022936428;2
7351352;1;1;1;26,5666872530397;1
7351352;2;1;2;26,5666872530397;2
7351431;1;1;1;362,624365897855;1
7351431;2;1;2;362,624365897855;2
7351435;1;1;1;318,056210851698;1
7351435;2;1;2;318,056210851698;2
7351484;1;1;1;73,1072093034444;1
7351484;2;1;2;73,1072093034444;2
7351500;1;1;1;410,218303811939;1
7351500;2;1;2;410,218303811939;2
7351574;1;1;1;243,615825440203;1
7351574;2;1;2;243,615825440203;2
7351733;1;1;1;27,9378022389981;1
7351733;2;1;2;27,9378022389981;2
7351745;1;1;1;37,2504029853309;1
7351745;2;1;2;37,2504029853309;2
7351752;1;1;1;37,2504029853309;1
7351752;2;1;2;37,2504029853309;2
7351781;1;1;1;82,8815300712226;1
7351781;2;1;2;82,8815300712226;2
7351788;1;1;1;73,4134354327957;1
7351788;2;1;2;73,4134354327957;2
7351819;1;1;1;158,426595589882;1
7351819;2;1;2;158,426595589882;2
7351819;3;1;3;158,426595589882;3
7351828;1;1;1;104,191564585315;1
7351828;2;1;2;104,191564585315;2
7351845;1;1;1;136,205840420148;1
7351845;2;1;2;136,205840420148;2
7351853;1;1;1;852,710251844458;1
7351853;2;1;2;852,710251844458;2
7351876;1;1;1;1362,8549511076;1
7351876;2;1;2;1362,8549511076;2
7351879;1;1;1;544,314764344909;1
7351879;2;1;2;544,314764344909;4
7351879;3;1;3;544,314764344909;5
7351882;1;1;1;908,569967405069;1
7351882;2;1;2;908,569967405069;2
7351888;1;1;1;680,005944655675;1
7351888;2;1;2;680,005944655675;2
7351921;1;1;1;58,1262145246397;1
7351921;2;1;2;58,1262145246397;2
7351941;1;1;1;736,187210465022;1
7351941;2;1;2;736,187210465022;2
7351944;1;1;1;1064,96600819198;1
7351944;2;1;2;1064,96600819198;2
7351962;1;1;1;1215,00414640739;1
7351962;2;1;2;1215,00414640739;2
7351965;1;1;1;211,527660503009;1
7351965;2;1;2;211,527660503009;2
7351971;1;1;1;189,3333901401;1
7351971;2;1;2;189,3333901401;2
7351976;1;1;1;123,513982485811;1
7351976;2;1;2;123,513982485811;2
7351996;1;1;1;95,4626674705992;1
7351996;2;1;2;95,4626674705992;2
7351996;3;1;3;95,4626674705992;3
7352020;1;1;1;326,034092262814;1
7352020;2;1;2;326,034092262814;2
7352026;1;1;1;801,72548292457;1
7352026;2;1;2;801,72548292457;2
7352026;3;1;3;801,72548292457;4
7352033;1;1;1;405,820523784102;1
7352033;2;1;2;405,820523784102;2
7352038;1;1;1;48,0034035463239;1
7352038;2;1;2;48,0034035463239;2
7352039;1;1;1;15,2121691165657;1
7352039;2;1;2;15,2121691165657;2
7352041;1;1;1;22,276311417453;1
7352041;2;1;2;22,276311417453;2
7352044;1;1;1;614,323732118534;1
7352044;2;1;2;614,323732118534;2
7352061;1;1;1;191,588122995187;1
7352061;2;1;2;191,588122995187;2
7352074;1;1;1;171,008174233085;1
7352074;2;1;2;171,008174233085;2
7352082;1;1;1;146,523942550814;1
7352082;2;1;2;146,523942550814;2
7352100;1;1;1;156,10052702225;1
7352100;2;1;2;156,10052702225;2
7352101;1;1;1;182,890058260261;1
7352101;2;1;2;182,890058260261;2
7352112;1;1;1;104,554113205799;1
7352112;2;1;2;104,554113205799;2
7352112;3;1;3;104,554113205799;3
7352149;1;1;1;86,5765983158288;1
7352149;2;1;2;86,5765983158288;2
7352203;1;1;1;108,081793484681;2
7352203;2;1;2;108,081793484681;3
7352206;1;1;1;94,0248735071784;1
7352206;2;1;2;94,0248735071784;2
7352211;1;1;1;202,65985220156;1
7352211;2;1;2;202,65985220156;2
7352228;2;1;2;89,7122216833896;2
7352228;1;1;1;89,7122216833896;1
7352350;1;1;1;564,653927305283;1
7352350;2;1;2;564,653927305283;2
7352416;1;1;1;96,4386767461742;1
7352416;2;1;2;96,4386767461742;2
7352417;1;1;1;77,9841815990994;1
7352417;2;1;2;77,9841815990994;2
7352450;1;1;1;9,62524577002015;1
7352450;2;1;2;9,62524577002015;2
7352492;1;1;1;22,7326937485784;1
7352492;2;1;2;22,7326937485784;2
7352500;1;1;1;16,1245751920139;1
7352500;2;1;2;16,1245751920139;2
7352585;1;1;1;6,21953724428879;1
7352585;2;1;2;6,21953724428879;2
7352868;1;1;1;20,6843751230834;1
7352868;2;1;2;20,6843751230834;2
7352992;1;1;1;56,7087536674468;1
7352992;2;1;2;56,7087536674468;2
7353106;1;1;1;17,6613816230091;1
7353106;2;1;2;17,6613816230091;2
7353137;1;1;1;11,068739577191;1
7353137;2;1;2;11,068739577191;2
7353201;1;1;1;7,3516840057509;1
7353201;2;1;2;7,3516840057509;2
7353280;1;1;1;125,441939057886;1
7353280;2;1;2;125,441939057886;2
7353305;1;1;1;67,2291958100392;1
7353305;2;1;2;67,2291958100392;2
7353312;1;1;1;83,7106979700293;1
7353312;2;1;2;83,7106979700293;2
7353318;1;1;1;80,0048865349423;1
7353318;2;1;2;80,0048865349423;2
7353321;1;1;1;80,0624224433077;1
7353321;2;1;2;80,0624224433077;2
7353445;1;1;1;558,952335169787;1
7353445;2;1;2;558,952335169787;2
7353447;1;1;1;123,832771710238;1
7353447;2;1;2;123,832771710238;2
7353447;3;1;3;123,832771710238;3
7353519;1;1;1;168,093449456121;1
7353519;2;1;2;168,093449456121;2
7353519;3;1;3;168,093449456121;5
7353602;1;1;1;211,209335545672;1
7353602;2;1;2;211,209335545672;2
7353640;1;1;1;73,1424127335841;1
7353640;2;1;2;73,1424127335841;2
7353646;1;1;1;81,6124972192685;1
7353646;2;1;2;81,6124972192685;2
7353653;1;1;1;96,935576242719;1
7353653;2;1;2;96,935576242719;2
7353676;1;1;1;131,555445046938;1
7353676;2;1;2;131,555445046938;2
7353676;3;1;3;131,555445046938;3
7353724;1;1;1;1572,09916881753;1
7353724;2;1;2;1572,09916881753;2
7353727;1;1;1;1677,35302099012;1
7353727;2;1;2;1677,35302099012;2
7353774;1;1;1;1636,46138811792;1
7353774;2;1;2;1636,46138811792;2
7353781;1;1;1;1534,3585867521;1
7353781;2;1;2;1534,3585867521;2
7353793;1;1;1;1691,67195387062;1
7353793;2;1;2;1691,67195387062;2
7353799;1;1;1;1564,84480070288;1
7353799;2;1;2;1564,84480070288;2
7353807;1;1;1;1691,18188826228;1
7353807;2;1;2;1691,18188826228;2
7353813;1;1;1;1564,35473509454;1
7353813;2;1;2;1564,35473509454;2
7353818;1;1;1;1585,97193640529;1
7353818;2;1;2;1585,97193640529;2
7353844;1;1;1;6,74866842320494;1
7353844;2;1;2;6,74866842320494;2
7353862;1;1;1;6,32327595253654;1
7353862;2;1;2;6,32327595253654;2
7353890;1;1;1;467,617165841221;1
7353890;2;1;2;467,617165841221;2
7353898;1;1;1;599,882376527658;1
7353898;2;1;2;599,882376527658;2
7353903;1;1;1;558,347261540156;1
7353903;2;1;2;558,347261540156;2
7353906;1;1;1;647,328397241046;1
7353906;2;1;2;647,328397241046;2
7353912;1;1;1;647,328397241046;1
7353912;2;1;2;647,328397241046;2
7353932;1;1;1;408,795791907345;1
7353932;2;1;2;408,795791907345;2
7353934;1;1;1;509,238722997524;1
7353934;2;1;2;509,238722997524;2
7353937;1;1;1;466,759727908626;1
7353937;2;1;2;466,759727908626;2
7353955;1;1;1;177,611560105304;1
7353955;2;1;2;177,611560105304;2
7353959;1;1;1;167,796662318567;1
7353959;2;1;2;167,796662318567;2
7353983;1;1;1;30,1370527703869;1
7353983;2;1;2;30,1370527703869;2
7354009;1;1;1;30,9932872446762;1
7354009;2;1;2;30,9932872446762;2
7354063;1;1;1;224,432260491773;1
7354063;2;1;2;224,432260491773;2
7354072;1;1;1;141,094421393924;1
7354072;2;1;2;141,094421393924;2
7354098;1;1;1;318,228556058864;1
7354098;2;1;2;318,228556058864;2
7354113;1;1;1;432,208437271148;2
7354113;2;1;2;432,208437271148;3
7354129;1;1;1;137,843173039579;1
7354129;2;1;2;137,843173039579;2
7354136;1;1;1;184,925201432267;1
7354136;2;1;2;184,925201432267;2
7354152;1;1;1;131,856180908679;1
7354152;2;1;2;131,856180908679;2
7354152;3;1;3;131,856180908679;3
7354160;1;1;1;119,882196646879;1
7354160;2;1;2;119,882196646879;2
7354160;3;1;3;119,882196646879;3
7354163;1;1;1;137,843173039579;1
7354163;2;1;2;137,843173039579;2
7354164;1;1;1;117,688897677282;1
7354164;2;1;2;117,688897677282;2
7354164;3;1;3;117,688897677282;3
7354168;1;1;1;188,327973344676;1
7354168;2;1;2;188,327973344676;2
7354169;1;1;1;15,1787397837142;1
7354169;2;1;2;15,1787397837142;2
7354191;1;1;1;16,1592537160087;1
7354191;2;1;2;16,1592537160087;2
7354195;1;1;1;11,739719710068;1
7354195;2;1;2;11,739719710068;2
7354207;2;1;2;10,6779927443402;2
7354207;1;1;1;10,6779927443402;1
7354210;1;1;1;14,8068736000687;1
7354210;2;1;2;14,8068736000687;2
7354275;1;1;1;1161,49875304404;1
7354275;2;1;2;1161,49875304404;2
7354345;1;1;1;387,15755329176;1
7354345;2;1;2;387,15755329176;2
7354657;1;1;1;2,54574492511316;1
7354657;2;1;2;2,54574492511316;2
7354693;1;1;1;14,2734936781293;1
7354693;2;1;2;14,2734936781293;2
7354770;1;1;1;5,82962415795412;1
7354770;2;1;2;5,82962415795412;2
7354800;1;1;1;542,06375552916;1
7354800;2;1;2;542,06375552916;2
7354811;1;1;1;573,737385645759;1
7354811;2;1;2;573,737385645759;2
7354812;1;1;1;463,989722168995;5
7354812;2;1;2;463,989722168995;6
7354857;1;1;1;482,16807748896;1
7354857;2;1;2;482,16807748896;2
7354879;1;1;1;481,570166349953;1
7354879;2;1;2;481,570166349953;2
7354879;3;1;3;481,570166349953;3
7354883;1;1;1;431,542342272565;1
7354883;2;1;2;431,542342272565;2
7354886;1;1;1;450,671157296395;1
7354886;2;1;2;450,671157296395;2
7354981;1;1;1;277,362928675209;1
7354981;2;1;2;277,362928675209;2
7354989;1;1;1;344,811405951982;1
7354989;2;1;2;344,811405951982;2
7354989;3;1;3;344,811405951982;3
7354989;4;1;4;344,811405951982;4
7354997;1;1;1;180,616909581536;2
7354997;2;1;2;180,616909581536;3
7354997;3;1;3;180,616909581536;4
7355009;1;1;1;478,06324274398;3
7355009;2;1;2;478,06324274398;4
7355040;1;1;1;220,188303870659;1
7355040;2;1;2;220,188303870659;2
7355046;1;1;1;264,093865739433;1
7355046;2;1;2;264,093865739433;2
7355052;1;1;1;210,62607968424;1
7355052;2;1;2;210,62607968424;2
7355055;1;1;1;268,780855033344;1
7355055;2;1;2;268,780855033344;2
7355055;3;1;3;268,780855033344;3
7355055;4;1;4;268,780855033344;4
7355055;5;1;5;268,780855033344;5
7355068;1;1;1;281,288237964889;1
7355068;2;1;2;281,288237964889;2
7355073;1;1;1;226,501256668934;1
7355073;2;1;2;226,501256668934;2
7355303;1;1;1;9,65814459926987;1
7355303;2;1;2;9,65814459926987;2
7355360;1;1;1;196,174425368099;1
7355360;2;1;2;196,174425368099;2
7355413;1;1;1;63,422935851197;1
7355413;2;1;2;63,422935851197;2
7355532;1;1;1;34,8382882880589;1
7355532;2;1;2;34,8382882880589;2
7355552;1;1;1;53,4171614685433;1
7355552;2;1;2;53,4171614685433;2
7355707;1;1;1;12,1370690125642;1
7355707;2;1;2;12,1370690125642;2
7355747;1;1;1;9,925839263138;1
7355747;2;1;2;9,925839263138;2
7355767;1;1;1;328,201933953235;1
7355767;2;1;2;328,201933953235;2
7355775;1;1;1;347,999575426323;1
7355775;2;1;2;347,999575426323;2
7355780;1;1;1;158,930380145503;1
7355780;2;1;2;158,930380145503;2
7355792;1;1;1;164,363901794945;1
7355792;2;1;2;164,363901794945;2
7355794;1;1;1;180,264692116724;1
7355794;2;1;2;180,264692116724;2
7355796;1;1;1;164,363901794945;1
7355796;2;1;2;164,363901794945;2
7355800;1;1;1;207,855258177165;1
7355800;2;1;2;207,855258177165;2
7355821;1;1;1;189,222969189853;1
7355821;2;1;2;189,222969189853;2
7355826;1;1;1;195,612895132175;1
7355826;2;1;2;195,612895132175;2
7355833;1;1;1;201,775767750806;1
7355833;2;1;2;201,775767750806;2
7355847;1;1;1;88,7775739663805;1
7355847;2;1;2;88,7775739663805;2
7355860;1;1;1;141,165717529157;1
7355860;2;1;2;141,165717529157;2
7355869;1;1;1;55,5757707084965;1
7355869;2;1;2;55,5757707084965;2
7355874;1;1;1;187,855489757515;2
7355874;2;1;2;187,855489757515;3
7355893;1;1;1;141,165717529157;1
7355893;2;1;2;141,165717529157;2
7355917;1;1;1;168,004253961672;1
7355917;2;1;2;168,004253961672;2
7356043;1;1;1;29,7482773406737;1
7356043;2;1;2;29,7482773406737;2
7356110;1;1;1;103,619718104441;1
7356110;2;1;2;103,619718104441;2
7356162;1;1;1;169,991825380197;1
7356162;2;1;2;169,991825380197;2
7356164;1;1;1;131,440688813124;1
7356164;2;1;2;131,440688813124;2
7356164;3;1;3;131,440688813124;3
7356170;1;1;1;121,437161912814;1
7356170;2;1;2;121,437161912814;2
7356183;1;1;1;161,916215883752;1
7356183;2;1;2;161,916215883752;2
7356186;1;1;1;157,806127342369;1
7356186;2;1;2;157,806127342369;2
7356230;1;1;1;160,227093867316;1
7356230;2;1;2;160,227093867316;2
7356239;1;1;1;99,9165863980205;1
7356239;2;1;2;99,9165863980205;2
7356258;1;1;1;71,3965509497141;1
7356258;2;1;2;71,3965509497141;2
7356280;1;1;1;107,145755491405;1
7356280;2;1;2;107,145755491405;2
7356287;1;1;1;181,233394327238;1
7356287;2;1;2;181,233394327238;2
7356292;1;1;1;194,360772150115;1
7356292;2;1;2;194,360772150115;2
7356299;1;1;1;122,041162574288;1
7356299;2;1;2;122,041162574288;2
7356304;1;1;1;154,597441649437;1
7356304;2;1;2;154,597441649437;2
7356305;1;1;1;132,02945189031;1
7356305;2;1;2;132,02945189031;2
7356314;1;1;1;132,02945189031;1
7356314;2;1;2;132,02945189031;2
7356384;1;1;1;24,007779525125;1
7356384;2;1;2;24,007779525125;2
7356507;1;1;1;494,803165771671;1
7356507;2;1;2;494,803165771671;2
7356526;1;1;1;179,593100799233;1
7356526;2;1;2;179,593100799233;2
7356581;1;1;1;421,92966861007;1
7356581;2;1;2;421,92966861007;2
7356590;1;1;1;436,893327258096;2
7356590;2;1;2;436,893327258096;3
7356648;1;1;1;124,935128454771;1
7356648;2;1;2;124,935128454771;2
7356650;1;1;1;137,843173039579;1
7356650;2;1;2;137,843173039579;2
7356668;1;1;1;72,914236544437;1
7356668;2;1;2;72,914236544437;2
7356696;1;1;1;364,692395454788;1
7356696;2;1;2;364,692395454788;2
7356712;1;1;1;286,910145112387;1
7356712;2;1;2;286,910145112387;2
7356783;1;1;1;52,2049900581283;1
7356783;2;1;2;52,2049900581283;3
7356783;3;1;3;52,2049900581283;4
7356818;1;1;1;79,5813189951289;1
7356818;2;1;2;79,5813189951289;2
7356841;1;1;1;89,8335047135396;1
7356841;2;1;2;89,8335047135396;2
7356854;1;1;1;104,382709543119;1
7356854;2;1;2;104,382709543119;2
7356878;1;1;1;91,6395894993231;1
7356878;2;1;2;91,6395894993231;2
7356994;1;1;1;278,351215174397;1
7356994;2;1;2;278,351215174397;2
7356999;1;1;1;194,636780192815;1
7356999;2;1;2;194,636780192815;2
7357003;1;1;1;35,2308229687971;1
7357003;2;1;2;35,2308229687971;2
7357026;1;1;1;28,7519306297536;1
7357026;2;1;2;28,7519306297536;2
7357031;1;1;1;46,7002718304744;1
7357031;2;1;2;46,7002718304744;2
7357037;1;1;1;22,4797046323674;1
7357037;2;1;2;22,4797046323674;2
7357045;1;1;1;38,5518913162621;1
7357045;2;1;2;38,5518913162621;2
7357048;1;1;1;58,4246229278815;1
7357048;2;1;2;58,4246229278815;2
7357051;1;1;1;27,2117392956731;1
7357051;2;1;2;27,2117392956731;2
7357070;1;1;1;17,3769268922473;1
7357070;2;1;2;17,3769268922473;4
7357140;1;1;1;1400,58785435541;1
7357140;2;1;2;1400,58785435541;2
7357145;1;1;1;1489,75142747739;1
7357145;2;1;2;1489,75142747739;2
7357150;1;1;1;145,674623280536;1
7357150;2;1;2;145,674623280536;2
7357157;1;1;1;181,486880405386;1
7357157;2;1;2;181,486880405386;2
7357160;1;1;1;203,726463500531;1
7357160;2;1;2;203,726463500531;2
7357182;1;1;1;179,787930416613;1
7357182;2;1;2;179,787930416613;2
7357184;1;1;1;120,269139576135;1
7357184;2;1;2;120,269139576135;2
7357206;1;1;1;162,451931480067;1
7357206;2;1;2;162,451931480067;2
7357226;1;1;1;413,101596390481;1
7357226;2;1;2;413,101596390481;2
7357256;1;1;1;413,101596390481;1
7357256;2;1;2;413,101596390481;2
7357263;1;1;1;482,544529910096;1
7357263;2;1;2;482,544529910096;2
7357334;1;1;1;555,573355248222;1
7357334;2;1;2;555,573355248222;2
7357468;1;1;1;74,5387357193343;1
7357468;2;1;2;74,5387357193343;2
7357471;1;1;1;225,974463375837;1
7357471;2;1;2;225,974463375837;2
7357476;1;1;1;57,1058051230551;1
7357476;2;1;2;57,1058051230551;2
7357503;1;1;1;735,106087052794;1
7357503;2;1;2;735,106087052794;2
7357508;1;1;1;808,547074707052;1
7357508;2;1;2;808,547074707052;2
7357537;1;1;1;74,9136113830579;1
7357537;2;1;2;74,9136113830579;2
7357538;1;1;1;80,126159228516;1
7357538;2;1;2;80,126159228516;2
7357560;1;1;1;64,6170734479996;1
7357560;2;1;2;64,6170734479996;2
7357565;1;1;1;163,627458932835;1
7357565;2;1;2;163,627458932835;2
7357584;1;1;1;582,54361180529;1
7357584;2;1;2;582,54361180529;2
7357584;3;1;3;582,54361180529;3
7357586;1;1;1;1314,07650374479;1
7357586;2;1;2;1314,07650374479;2
7357592;1;1;1;414,451409453621;1
7357592;2;1;2;414,451409453621;2
7357612;1;1;1;685,484178265833;1
7357612;2;1;2;685,484178265833;2
7357616;1;1;1;46,7960796021758;1
7357616;2;1;2;46,7960796021758;2
7357623;1;1;1;52,3529417126975;1
7357623;2;1;2;52,3529417126975;2
7357658;1;1;1;193,16792719115;1
7357658;2;1;2;193,16792719115;2
7357661;1;1;1;180,925698718033;1
7357661;2;1;2;180,925698718033;2
7357665;1;1;1;211,848741039115;1
7357665;2;1;2;211,848741039115;2
7357676;1;1;1;217,421850295113;1
7357676;2;1;2;217,421850295113;2
7357682;1;1;1;216,593277227592;1
7357682;2;1;2;216,593277227592;2
7357686;1;1;1;180,925698718033;1
7357686;2;1;2;180,925698718033;2
7357701;1;1;1;194,22055173458;1
7357701;2;1;2;194,22055173458;2
7357721;1;1;1;144,357866031512;1
7357721;2;1;2;144,357866031512;2
7357727;1;1;1;140,113943555444;1
7357727;2;1;2;140,113943555444;2
7357739;1;1;1;117,971074168079;1
7357739;2;1;2;117,971074168079;2
7357739;3;1;3;117,971074168079;3
7357745;1;1;1;130,692150074806;1
7357745;2;1;2;130,692150074806;2
7357800;1;1;1;26,7786423289525;1
7357800;2;1;2;26,7786423289525;2
7357808;1;1;1;26,2612013728768;1
7357808;2;1;2;26,2612013728768;2
7357810;1;1;1;31,5498990334842;1
7357810;2;1;2;31,5498990334842;2
7357845;1;1;1;39,4713730392639;1
7357845;2;1;2;39,4713730392639;2
7357856;1;1;1;38,5634146219082;1
7357856;2;1;2;38,5634146219082;2
7357914;1;1;1;59,3041033715438;1
7357914;2;1;2;59,3041033715438;2
7357917;1;1;1;31,6649754653087;1
7357917;2;1;2;31,6649754653087;2
7357949;1;1;1;31,6175855486185;1
7357949;2;1;2;31,6175855486185;2
7357952;1;1;1;26,2153184282523;1
7357952;2;1;2;26,2153184282523;2
7357953;1;1;1;27,018225900079;1
7357953;2;1;2;27,018225900079;2
7358012;1;1;1;50,7140096493293;1
7358012;2;1;2;50,7140096493293;2
7358025;1;1;1;24,2390273004397;1
7358025;2;1;2;24,2390273004397;2
7358029;1;1;1;339,89808472784;1
7358029;2;1;2;339,89808472784;2
7358030;1;1;1;319,27285669544;1
7358030;2;1;2;319,27285669544;2
7358056;1;1;1;333,091124823489;1
7358056;2;1;2;333,091124823489;2
7358115;1;1;1;36,4981743372105;1
7358115;2;1;2;36,4981743372105;2
7358162;1;1;1;57,6540851209998;1
7358162;2;1;2;57,6540851209998;2
7358172;1;1;1;50,6266497745328;1
7358172;2;1;2;50,6266497745328;2
7358230;1;1;1;137,843173039579;1
7358230;2;1;2;137,843173039579;2
7358365;1;1;1;5,27331045746959;1
7358365;2;1;2;5,27331045746959;2
7358417;1;1;1;22,4101426077605;1
7358417;2;1;2;22,4101426077605;2
7358424;1;1;1;5,28520986761963;1
7358424;2;1;2;5,28520986761963;2
7358448;1;1;1;514,923272204973;1
7358448;2;1;2;514,923272204973;3
7358489;1;1;1;482,968200558387;1
7358489;2;1;2;482,968200558387;2
7358491;1;1;1;397,254982468058;1
7358491;2;1;2;397,254982468058;2
7358510;1;1;1;444,75005431038;1
7358510;2;1;2;444,75005431038;2
7358517;1;1;1;346,65509217634;1
7358517;2;1;2;346,65509217634;2
7358522;1;1;1;442,390077306843;1
7358522;2;1;2;442,390077306843;2
7358523;1;1;1;472,636871896446;1
7358523;2;1;2;472,636871896446;2
7358525;1;1;1;511,816960939556;1
7358525;2;1;2;511,816960939556;2
7358527;1;1;1;461,003000475737;1
7358527;2;1;2;461,003000475737;2
7358614;1;1;1;309,469419640474;1
7358614;2;1;2;309,469419640474;2
7358670;1;1;1;115,573286975908;1
7358670;2;1;2;115,573286975908;2
7358671;1;1;1;152,082024084364;1
7358671;2;1;2;152,082024084364;2
7358693;1;1;1;173,851587608985;1
7358693;2;1;2;173,851587608985;2
7358713;1;1;1;338,800274580608;1
7358713;2;1;2;338,800274580608;2
7358753;1;1;1;303,8126409754;2
7358753;2;1;2;303,8126409754;4
7358759;1;1;1;330,281141506946;1
7358759;2;1;2;330,281141506946;2
7358780;1;1;1;367,844292815918;1
7358780;2;1;2;367,844292815918;2
7358785;1;1;1;374,553207227278;1
7358785;2;1;2;374,553207227278;2
7358786;1;1;1;333,091124823489;1
7358786;2;1;2;333,091124823489;2
7358787;1;1;1;342,362671210202;1
7358787;2;1;2;342,362671210202;2
7358789;1;1;1;344,126082824362;1
7358789;2;1;2;344,126082824362;2
7358801;1;1;1;333,091124823489;1
7358801;2;1;2;333,091124823489;2
7358810;1;1;1;497,124236466467;1
7358810;2;1;2;497,124236466467;2
7358840;1;1;1;245,633464861405;1
7358840;2;1;2;245,633464861405;2
7358847;1;1;1;379,230394485784;1
7358847;2;1;2;379,230394485784;2
7358964;1;1;1;75,2039254996438;1
7358964;2;1;2;75,2039254996438;2
7358964;3;1;3;75,2039254996438;3
7358964;4;1;4;75,2039254996438;4
7359206;1;1;1;123,935124702716;1
7359206;2;1;2;123,935124702716;2
7359245;1;1;1;105,167407343492;1
7359245;2;1;2;105,167407343492;2
7359479;1;1;1;11,3284653380407;1
7359479;2;1;2;11,3284653380407;2
7359520;1;1;1;249,938969377589;1
7359520;2;1;2;249,938969377589;2
7359534;1;1;1;108,268978481084;1
7359534;2;1;2;108,268978481084;2
7359545;1;1;1;87,8932543273169;1
7359545;2;1;2;87,8932543273169;2
7359603;1;1;1;173,138706402292;3
7359603;2;1;2;173,138706402292;4
7359603;3;1;3;173,138706402292;5
7359610;1;1;1;144,581311163478;1
7359610;2;1;2;144,581311163478;2
7359613;1;1;1;167,294223688225;1
7359613;2;1;2;167,294223688225;2
7359662;1;1;1;99,6650736885506;1
7359662;2;1;2;99,6650736885506;2
7359734;1;1;1;104,709969172925;1
7359734;2;1;2;104,709969172925;2
7359805;1;1;1;66,0957084102406;1
7359805;2;1;2;66,0957084102406;2
7359839;1;1;1;132,847599255666;1
7359839;2;1;2;132,847599255666;2
7359865;1;1;1;125,51486985049;1
7359865;2;1;2;125,51486985049;2
7359891;1;1;1;39,2823595586916;1
7359891;2;1;2;39,2823595586916;2
7359898;1;1;1;47,6336570463011;1
7359898;2;1;2;47,6336570463011;2
7360028;1;1;1;58,1874808017461;1
7360028;2;1;2;58,1874808017461;2
7360028;3;1;3;58,1874808017461;3
7360165;1;1;1;63,6997651790112;1
7360165;2;1;2;63,6997651790112;2
7360196;1;1;1;277,236943622243;1
7360196;2;1;2;277,236943622243;2
7360224;1;1;1;229,710969509368;1
7360224;2;1;2;229,710969509368;2
7360236;1;1;1;225,137255616675;1
7360236;2;1;2;225,137255616675;2
7360264;1;1;1;224,620655677665;1
7360264;2;1;2;224,620655677665;2
7360296;1;1;1;163,176352892401;1
7360296;2;1;2;163,176352892401;2
7360325;1;1;1;50,1241561673251;1
7360325;2;1;2;50,1241561673251;2
7360370;1;1;1;79,2222616086958;1
7360370;2;1;2;79,2222616086958;2
7360528;1;1;1;11,1197642552623;1
7360528;2;1;2;11,1197642552623;2
7360540;1;1;1;119,377315403463;1
7360540;2;1;2;119,377315403463;2
7360727;1;1;1;177,611560105304;1
7360727;2;1;2;177,611560105304;2
7360735;1;1;1;143,14579731637;1
7360735;2;1;2;143,14579731637;2
7360742;1;1;1;203,862138273204;1
7360742;2;1;2;203,862138273204;2
7360750;1;1;1;116,950147985188;1
7360750;2;1;2;116,950147985188;2
7360757;1;1;1;190,861063088493;1
7360757;2;1;2;190,861063088493;2
7360759;1;1;1;130,43239041145;1
7360759;2;1;2;130,43239041145;2
7360837;1;1;1;75,8368336825406;1
7360837;2;1;2;75,8368336825406;2
7360837;3;1;3;75,8368336825406;3
7360837;4;1;4;75,8368336825406;4
7360837;5;1;5;75,8368336825406;5
7360929;1;1;1;242,164365641663;1
7360929;2;1;2;242,164365641663;2
7360929;3;1;3;242,164365641663;3
7360929;4;1;4;242,164365641663;4
7360929;5;1;5;242,164365641663;5
7360993;1;1;1;91,8563609808936;1
7360993;2;1;2;91,8563609808936;2
7360997;1;1;1;96,4870701835936;1
7360997;2;1;2;96,4870701835936;2
7361043;1;1;1;118,192088980994;1
7361043;2;1;2;118,192088980994;2
7361052;1;1;1;118,181522402418;1
7361052;2;1;2;118,181522402418;2
7361057;1;1;1;103,483328985036;1
7361057;2;1;2;103,483328985036;2
7361075;1;1;1;83,6866385496884;1
7361075;2;1;2;83,6866385496884;2
7361078;1;1;1;114,039465335938;1
7361078;2;1;2;114,039465335938;2
7361079;2;1;2;130,398937156111;2
7361079;1;1;1;130,398937156111;1
7361080;1;1;1;167,938856697205;2
7361080;2;1;2;167,938856697205;3
7361091;1;1;1;129,28454130042;1
7361091;2;1;2;129,28454130042;2
7361091;3;1;3;129,28454130042;3
7361091;4;1;4;129,28454130042;4
7361091;5;1;5;129,28454130042;5
7361106;1;1;1;193,327013037371;1
7361106;2;1;2;193,327013037371;2
7361113;1;1;1;151,096877271495;1
7361113;2;1;2;151,096877271495;2
7361117;1;1;1;343,316568584679;1
7361117;2;1;2;343,316568584679;2
7361127;1;1;1;204,829676201881;1
7361127;2;1;2;204,829676201881;2
7361128;1;1;1;210,623048237363;2
7361128;2;1;2;210,623048237363;3
7361135;1;1;1;197,942550786511;1
7361135;2;1;2;197,942550786511;2
7361148;1;1;1;226,655767173595;1
7361148;2;1;2;226,655767173595;2
7361148;3;1;3;226,655767173595;3
