"P6040","DIRECTORIO","SECUENCIA_ENCUESTA"
1,7342596,4
5,7342597,3
1,7342597,4
12,7342600,3
10,7342601,5
1,7342601,6
7,7342603,2
6,7342603,3
3,7342608,3
0,7342610,4
5,7342613,3
11,7342614,8
8,7342615,2
5,7342616,4
11,7342617,4
12,7342619,2
6,7342620,3
3,7342622,3
7,7342624,3
10,7342625,5
6,7342625,6
11,7342629,4
8,7342643,3
6,7342643,4
0,7342643,5
10,7342647,6
9,7342657,3
10,7342658,4
9,7342662,3
7,7342662,4
10,7342664,6
5,7342666,3
8,7342668,4
8,7342669,3
6,7342669,4
11,7342670,3
6,7342671,3
1,7342671,4
12,7342672,4
1,7342672,5
8,7342679,3
4,7342680,3
9,7342681,2
11,7342685,3
7,7342685,4
5,7342685,5
3,7342685,6
8,7342686,4
6,7342686,5
4,7342686,6
1,7342686,7
3,7342687,2
2,7342687,3
4,7342688,4
1,7342688,6
12,7342690,4
6,7342690,5
6,7342693,2
3,7342693,3
12,7342694,3
6,7342694,4
2,7342697,3
6,7342704,3
6,7342706,3
8,7342708,2
5,7342708,3
11,7342710,3
8,7342710,4
0,7342710,6
7,7342716,4
4,7342719,5
11,7342721,3
3,7342721,4
10,7342723,4
7,7342728,3
7,7342729,3
7,7342730,2
0,7342731,3
9,7342732,3
0,7342732,4
6,7342733,3
12,7342734,5
8,7342734,6
0,7342735,3
2,7342736,2
9,7342742,4
3,7342746,4
7,7342747,2
12,7342747,3
6,7342748,4
12,7342753,5
4,7342753,6
8,7342756,3
5,7342756,4
9,7342758,4
8,7342760,3
4,7342760,4
12,7342763,3
7,7342763,4
6,7342768,4
3,7342768,5
11,7342769,3
8,7342769,4
4,7342769,5
3,7342770,3
3,7342771,3
6,7342774,4
0,7342778,3
9,7342782,4
8,7342782,5
10,7342783,3
3,7342783,4
2,7342785,4
1,7342794,3
0,7342795,5
11,7342796,4
8,7342798,5
4,7342798,6
0,7342798,7
9,7342802,3
1,7342802,4
10,7342803,3
6,7342803,4
9,7342804,3
6,7342804,4
2,7342804,5
11,7342810,3
6,7342811,4
8,7342814,3
6,7342815,2
4,7342815,3
12,7342817,4
4,7342818,5
9,7342819,4
12,7342820,2
5,7342821,3
7,7342822,2
5,7342822,3
0,7342822,4
9,7342824,4
12,7342825,3
7,7342825,4
5,7342825,5
3,7342825,6
10,7342827,3
2,7342831,2
4,7342832,3
0,7342832,4
3,7342833,3
1,7342833,4
0,7342835,5
9,7342836,4
8,7342838,2
11,7342841,5
5,7342841,6
10,7342844,3
6,7342844,4
3,7342844,5
9,7342851,2
11,7342866,3
7,7342871,4
11,7342874,3
9,7342882,5
8,7342884,3
2,7342887,3
0,7342887,4
10,7342891,5
8,7342891,6
9,7342895,4
6,7342895,5
10,7342897,4
7,7342897,5
3,7342905,3
11,7342910,3
8,7342910,4
10,7342911,4
10,7342915,3
7,7342915,4
6,7342915,5
12,7342917,3
2,7342917,4
12,7342922,3
6,7342923,3
8,7342927,3
6,7342929,4
6,7342930,3
2,7342931,4
1,7342932,3
10,7342934,2
11,7342937,3
5,7342937,4
12,7342940,4
6,7342940,5
5,7342940,6
11,7342947,3
5,7342947,4
2,7342947,5
1,7342952,3
3,7342959,3
10,7342961,3
1,7342961,4
7,7342963,3
0,7342969,4
3,7342972,3
6,7342975,3
4,7342975,4
9,7342978,3
7,7342980,3
0,7342995,2
2,7343000,3
9,7343010,4
5,7343010,5
8,7343014,5
9,7343017,2
4,7343019,2
11,7343020,2
11,7343020,3
1,7343020,4
12,7343025,2
1,7343030,6
11,7343032,6
9,7343033,4
11,7343034,2
0,7343034,3
11,7343035,3
9,7343035,4
2,7343035,5
7,7343036,3
6,7343038,4
3,7343038,5
11,7343041,4
7,7343042,4
6,7343042,6
5,7343044,3
6,7343047,3
12,7343049,3
7,7343049,4
1,7343049,5
9,7343050,3
3,7343051,3
0,7343052,2
10,7343054,5
10,7343055,3
1,7343055,5
11,7343063,4
5,7343065,3
10,7343069,3
8,7343069,4
2,7343070,6
7,7343072,3
9,7343074,2
10,7343078,2
4,7343080,4
12,7343081,2
10,7343081,3
3,7343082,2
1,7343082,3
6,7343085,3
0,7343085,4
5,7343087,3
1,7343087,4
11,7343088,4
6,7343095,2
12,7343099,2
5,7343104,5
4,7343107,3
0,7343112,4
10,7343115,2
4,7343115,3
3,7343123,2
6,7343126,4
11,7343140,3
7,7343145,8
6,7343146,4
7,7343151,3
4,7343154,3
9,7343155,3
6,7343157,3
12,7343161,7
10,7343161,8
3,7343161,9
1,7343161,10
2,7343161,13
12,7343169,3
6,7343171,2
4,7343173,3
0,7343176,2
3,7343177,3
10,7343180,4
12,7343190,2
10,7343190,3
10,7343196,2
5,7343199,3
11,7343201,4
7,7343201,5
12,7343204,2
9,7343204,3
6,7343204,4
1,7343204,5
6,7343206,3
7,7343207,3
4,7343213,3
2,7343213,4
10,7343216,4
2,7343219,4
11,7343235,3
9,7343240,3
5,7343241,3
11,7343244,3
12,7343246,4
12,7343246,5
8,7343246,6
11,7343247,5
3,7343247,6
9,7343322,4
4,7343325,10
9,7343329,2
5,7343329,3
5,7343332,3
4,7343335,2
5,7343336,4
4,7343337,4
2,7343338,4
11,7343341,3
9,7343349,3
4,7343349,4
4,7343350,3
2,7343352,5
3,7343355,6
10,7343356,4
5,7343356,5
2,7343356,6
5,7343357,3
1,7343357,4
7,7343364,2
0,7343366,4
8,7343371,4
10,7343372,4
11,7343379,5
9,7343380,3
10,7343385,3
7,7343385,4
5,7343385,5
2,7343392,2
10,7343396,3
6,7343399,5
3,7343399,6
3,7343400,7
11,7343401,3
5,7343401,4
9,7343403,3
1,7343403,4
7,7343406,4
2,7343415,3
12,7343419,4
3,7343420,3
12,7343421,3
2,7343423,3
6,7343424,3
12,7343427,4
7,7343428,3
11,7343432,4
9,7343439,4
3,7343442,3
9,7343447,5
3,7343447,6
4,7343450,2
5,7343457,3
11,7343460,3
9,7343460,4
11,7343461,3
9,7343461,4
6,7343461,5
3,7343468,2
10,7343476,6
6,7343477,3
10,7343479,3
8,7343479,4
1,7343479,5
11,7343479,9
9,7343482,4
12,7343484,6
10,7343488,3
9,7343488,4
12,7343489,4
5,7343490,3
4,7343490,4
11,7343493,3
6,7343493,4
0,7343496,3
12,7343497,4
12,7343497,5
6,7343500,2
5,7343500,3
4,7343500,4
5,7343506,3
0,7343513,3
7,7343513,5
3,7343514,3
0,7343514,5
12,7343515,3
6,7343515,4
4,7343516,3
12,7343522,3
8,7343522,4
11,7343525,5
1,7343526,3
5,7343530,4
0,7343534,3
2,7343536,3
1,7343538,2
2,7343543,3
0,7343547,3
11,7343557,4
10,7343559,3
6,7343559,4
4,7343571,2
8,7343573,3
4,7343573,4
6,7343574,5
6,7343579,4
3,7343579,5
8,7343585,4
2,7343585,5
8,7343588,3
7,7343589,3
5,7343589,4
11,7343593,3
12,7343596,3
10,7343603,3
9,7343604,2
12,7343609,3
10,7343610,3
9,7343611,3
4,7343611,4
1,7343618,3
12,7343620,5
8,7343620,6
7,7343620,7
5,7343622,3
1,7343624,4
9,7343626,5
0,7343626,6
3,7343632,4
2,7343636,4
12,7343638,4
2,7343638,5
3,7343639,8
12,7343646,2
8,7343646,3
4,7343651,3
1,7343651,4
10,7343656,4
0,7343656,6
2,7343656,8
3,7343662,5
10,7343662,7
4,7343662,8
9,7343664,3
1,7343664,4
1,7343669,3
12,7343670,3
10,7343672,3
11,7343673,4
3,7343674,3
10,7343675,8
7,7343675,9
9,7343676,4
9,7343679,3
1,7343679,4
6,7343681,4
0,7343682,5
11,7343682,6
4,7343683,3
12,7343690,3
9,7343693,4
3,7343693,5
12,7343696,3
3,7343696,4
9,7343697,3
6,7343697,4
5,7343697,5
3,7343698,3
5,7343701,2
3,7343701,3
4,7343705,3
9,7343707,3
3,7343707,5
4,7343713,4
6,7343717,4
5,7343717,5
11,7343722,3
5,7343723,2
7,7343728,4
2,7343730,2
7,7343731,4
3,7343731,5
10,7343734,3
2,7343734,4
10,7343737,3
2,7343743,3
5,7343744,4
0,7343745,3
10,7343750,4
8,7343750,5
12,7343755,4
8,7343763,3
2,7343763,4
10,7343769,4
12,7343786,3
9,7343786,4
7,7343796,3
3,7343799,5
4,7343800,4
7,7343800,6
5,7343800,7
6,7343802,5
12,7343803,4
10,7343803,5
5,7343808,3
3,7343808,4
1,7343809,3
5,7343820,2
7,7343821,3
8,7343832,4
5,7343837,3
3,7343837,4
12,7343839,3
9,7343839,4
4,7343839,5
3,7343841,3
6,7343847,3
10,7343853,3
1,7343854,3
12,7343857,3
10,7343863,3
5,7343863,4
10,7343864,2
5,7343865,3
10,7343865,4
9,7343866,2
8,7343867,3
3,7343867,4
6,7343874,4
11,7343876,4
5,7343877,4
2,7343877,5
0,7343882,5
11,7343883,3
9,7343883,4
1,7343883,5
10,7343887,3
0,7343894,4
7,7343895,3
7,7343903,4
7,7343907,4
8,7343925,4
3,7343926,5
10,7343927,4
12,7343932,4
3,7343934,2
2,7343934,3
8,7343937,4
11,7343941,3
9,7343941,4
8,7343949,3
8,7343951,4
1,7343954,5
4,7343956,4
11,7343961,4
3,7343962,5
7,7343971,4
3,7343971,5
11,7343974,2
12,7343975,3
10,7343977,3
7,7343977,4
3,7343977,5
8,7343978,3
6,7343978,4
3,7343983,4
11,7343984,4
0,7343984,5
4,7343989,4
2,7343989,5
5,7343991,2
7,7343992,3
3,7343992,4
1,7343992,5
3,7343995,3
10,7343996,4
8,7343997,4
1,7343998,2
10,7344000,3
8,7344001,3
3,7344001,4
12,7344002,2
7,7344002,5
4,7344007,5
7,7344012,4
2,7344014,5
12,7344019,3
11,7344023,4
5,7344025,7
6,7344026,2
6,7344027,3
5,7344027,4
6,7344028,3
4,7344028,4
2,7344029,3
4,7344031,3
12,7344034,3
5,7344036,3
2,7344036,4
5,7344045,2
10,7344049,3
2,7344049,4
4,7344055,3
2,7344055,4
0,7344055,5
10,7344055,8
7,7344055,9
8,7344062,5
3,7344062,6
1,7344062,7
4,7344063,6
5,7344067,2
11,7344068,3
9,7344068,4
4,7344069,7
9,7344072,3
7,7344072,4
1,7344072,5
11,7344077,4
11,7344078,3
7,7344078,4
12,7344079,2
7,7344079,3
4,7344080,3
2,7344080,4
12,7344082,4
8,7344084,2
5,7344086,5
2,7344086,6
4,7344087,3
5,7344091,4
3,7344091,5
9,7344094,6
0,7344094,7
5,7344095,4
12,7344097,3
8,7344097,4
11,7344098,3
8,7344098,4
7,7344098,5
7,7344098,6
8,7344100,3
0,7344101,3
9,7344103,2
5,7344103,3
3,7344103,4
1,7344103,5
12,7344106,3
10,7344106,4
1,7344106,5
12,7344107,5
10,7344107,6
7,7344107,7
5,7344107,8
12,7344110,3
9,7344110,4
7,7344110,5
6,7344110,6
3,7344110,7
11,7344111,2
9,7344111,3
11,7344112,3
9,7344112,4
1,7344112,5
6,7344116,4
10,7344123,3
6,7344127,2
3,7344127,3
8,7344128,3
6,7344128,4
5,7344129,3
4,7344129,4
3,7344138,3
1,7344141,3
1,7344141,4
9,7344142,6
3,7344142,7
7,7344146,3
2,7344146,4
10,7344147,2
10,7344148,4
5,7344148,5
1,7344148,6
7,7344156,2
8,7344157,3
1,7344157,4
4,7344158,3
3,7344158,4
1,7344158,5
12,7344159,3
6,7344159,4
1,7344161,3
9,7344162,4
7,7344162,5
3,7344168,7
2,7344172,5
3,7344173,2
0,7344173,3
11,7344181,5
12,7344189,2
5,7344189,3
8,7344190,2
12,7344197,2
8,7344198,2
10,7344199,3
9,7344200,4
8,7344201,3
2,7344201,4
8,7344202,2
3,7344202,3
7,7344203,2
1,7344203,3
7,7344205,2
4,7344210,3
2,7344210,4
5,7344211,3
5,7344211,4
7,7344214,4
12,7344216,3
11,7344216,4
9,7344217,3
7,7344217,4
8,7344224,2
11,7344235,4
10,7344237,2
8,7344237,3
4,7344237,3
12,7344240,3
3,7344240,4
6,7344245,3
7,7344246,3
0,7344248,3
12,7344249,3
7,7344250,3
9,7344251,3
4,7344251,4
11,7344255,4
6,7344255,5
5,7344265,3
3,7344265,4
1,7344269,3
7,7344269,5
0,7344269,6
7,7344272,3
4,7344272,4
11,7344273,2
7,7344281,3
6,7344281,4
10,7344284,4
9,7344285,3
3,7344285,4
3,7344288,3
6,7344290,3
0,7344290,4
11,7344294,4
11,7344298,3
7,7344298,4
5,7344299,3
10,7344299,2
10,7344299,3
11,7344300,4
8,7344302,2
5,7344307,4
12,7344308,3
0,7344308,4
10,7344311,3
2,7344315,5
7,7344319,4
1,7344319,5
8,7344320,4
5,7344320,5
9,7344325,3
3,7344334,2
5,7344343,2
0,7344343,3
9,7344347,4
7,7344348,2
4,7344349,3
4,7344349,7
9,7344350,6
0,7344350,7
8,7344353,3
10,7344363,3
1,7344367,3
11,7344373,4
4,7344373,6
0,7344373,7
2,7344374,3
3,7344376,5
8,7344379,3
8,7344379,4
7,7344380,5
3,7344380,6
12,7344382,4
10,7344383,4
4,7344383,6
3,7344385,3
2,7344399,5
10,7344402,5
2,7344404,3
10,7344404,4
3,7344405,3
3,7344406,4
8,7344407,4
4,7344408,3
12,7344410,4
4,7344419,3
4,7344421,3
1,7344422,2
8,7344426,7
12,7344427,4
10,7344428,3
1,7344428,4
2,7344440,3
11,7344443,6
3,7344449,4
0,7344450,5
4,7344451,3
7,7344453,4
5,7344453,5
12,7344455,4
12,7344457,5
9,7344458,5
4,7344458,6
1,7344462,3
12,7344464,2
0,7344468,6
8,7344473,2
3,7344475,3
1,7344475,4
10,7344479,5
11,7344481,3
6,7344488,4
1,7344488,5
4,7344492,3
3,7344492,4
9,7344493,2
8,7344493,3
11,7344495,4
12,7344496,4
10,7344498,3
1,7344499,2
7,7344501,4
11,7344502,4
8,7344504,3
6,7344507,3
2,7344509,3
10,7344515,3
5,7344520,3
4,7344524,2
1,7344524,3
5,7344525,2
0,7344527,3
9,7344528,3
9,7344529,2
0,7344529,3
2,7344532,3
1,7344534,3
12,7344537,3
9,7344537,4
7,7344537,5
10,7344539,4
0,7344541,3
4,7344542,3
2,7344542,4
11,7344544,7
4,7344545,2
11,7344546,5
10,7344549,2
6,7344549,3
11,7344551,4
8,7344551,5
9,7344555,2
10,7344559,3
6,7344559,4
4,7344559,5
2,7344559,6
9,7344560,3
3,7344562,3
10,7344565,3
2,7344565,4
4,7344570,3
11,7344572,5
9,7344572,6
6,7344572,7
4,7344572,8
10,7344574,4
7,7344574,5
3,7344574,6
0,7344574,7
11,7344576,4
6,7344576,5
10,7344578,2
8,7344579,3
7,7344580,3
7,7344580,4
12,7344581,5
9,7344581,6
3,7344582,3
11,7344583,4
9,7344583,5
7,7344583,6
5,7344583,7
2,7344583,8
5,7344589,3
12,7344591,2
6,7344591,3
11,7344592,4
7,7344595,3
9,7344598,4
1,7344600,4
1,7344602,4
9,7344605,4
3,7344605,5
6,7344606,2
0,7344606,3
9,7344608,5
10,7344614,6
9,7344617,4
6,7344624,6
4,7344624,7
6,7344629,3
4,7344629,4
10,7344631,7
7,7344631,8
10,7344632,6
3,7344635,3
11,7344636,6
8,7344636,7
10,7344639,3
3,7344640,3
0,7344643,4
10,7344645,4
8,7344645,5
2,7344645,6
5,7344648,5
11,7344649,3
8,7344651,3
7,7344656,2
4,7344656,3
10,7344659,3
1,7344662,2
12,7344666,3
9,7344669,3
4,7344669,4
10,7344673,3
6,7344673,4
4,7344676,3
12,7344683,2
5,7344687,4
6,7344691,4
6,7344703,2
2,7344703,3
5,7344704,3
4,7344704,4
3,7344710,2
12,7344711,3
10,7344711,4
3,7344714,2
7,7344716,2
3,7344716,3
10,7344718,3
0,7344718,4
3,7344726,3
12,7344729,4
4,7344739,4
5,7344744,5
11,7344746,2
3,7344753,4
6,7344760,3
6,7344762,3
1,7344762,4
7,7344763,3
10,7344764,3
0,7344764,4
8,7344766,7
7,7344766,8
9,7344768,4
11,7344770,4
7,7344771,5
10,7344773,5
10,7344775,2
6,7344775,3
2,7344775,4
11,7344787,3
6,7344787,4
1,7344788,2
5,7344789,3
2,7344789,4
0,7344789,5
7,7344790,4
11,7344791,4
9,7344791,5
7,7344791,6
7,7344792,3
4,7344792,4
1,7344792,5
2,7344798,4
1,7344800,4
12,7344803,4
12,7344804,4
6,7344804,5
1,7344806,3
4,7344811,3
7,7344812,3
5,7344812,4
3,7344812,5
10,7344813,3
8,7344813,4
6,7344813,5
4,7344813,6
1,7344813,7
10,7344815,4
7,7344815,5
5,7344815,6
2,7344815,7
11,7344819,4
11,7344819,5
5,7344820,3
3,7344822,2
0,7344822,3
11,7344824,3
8,7344824,4
3,7344824,5
0,7344824,6
7,7344825,3
3,7344825,4
11,7344831,4
1,7344832,3
0,7344833,3
12,7344834,3
5,7344834,4
10,7344838,3
8,7344838,4
6,7344838,5
5,7344838,6
2,7344838,7
0,7344838,8
4,7344840,3
2,7344840,4
12,7344843,3
10,7344843,4
0,7344843,5
10,7344844,4
10,7344844,5
8,7344844,6
12,7344847,4
5,7344847,5
11,7344853,5
9,7344853,6
2,7344853,7
10,7344854,3
8,7344854,4
1,7344854,5
10,7344859,3
6,7344859,4
5,7344860,4
1,7344860,5
0,7344860,6
3,7344861,3
1,7344861,4
11,7344866,3
4,7344866,4
1,7344866,5
5,7344868,3
10,7344870,4
6,7344870,5
6,7344870,6
2,7344870,7
2,7344871,3
3,7344873,5
0,7344873,6
7,7344874,3
2,7344874,4
3,7344877,3
2,7344879,6
8,7344882,3
5,7344882,4
3,7344883,3
1,7344883,4
11,7344890,3
7,7344890,4
9,7344892,3
2,7344896,3
7,7344902,3
0,7344902,4
11,7344904,4
12,7344905,3
11,7344905,4
9,7344905,5
8,7344906,3
0,7344906,4
3,7344907,3
6,7344908,2
1,7344908,3
10,7344911,3
5,7344911,4
0,7344911,5
5,7344915,4
1,7344929,3
6,7344930,3
4,7344930,4
3,7344931,4
6,7344933,3
10,7344937,3
4,7344938,2
8,7344939,3
2,7344939,5
6,7344940,4
11,7344941,4
0,7344941,5
10,7344942,4
6,7344942,5
10,7344946,3
9,7344946,4
12,7344948,5
10,7344948,6
11,7344949,3
11,7344950,3
6,7344951,3
11,7344952,5
10,7344952,6
10,7344954,5
2,7344955,3
10,7344957,2
5,7344957,3
2,7344957,4
2,7344958,4
11,7344959,2
10,7344960,3
6,7344960,4
11,7344962,3
9,7344962,4
10,7344964,4
8,7344965,3
3,7344965,4
3,7344966,3
1,7344966,7
11,7344967,4
9,7344967,5
2,7344969,4
2,7344972,3
5,7344974,3
0,7344974,4
11,7344981,3
0,7344981,4
1,7344985,3
1,7344989,5
10,7344992,3
7,7344993,4
12,7344994,2
8,7344994,3
9,7344994,7
3,7344995,2
8,7344998,5
2,7345004,4
7,7345006,4
2,7345007,4
0,7345008,3
0,7345011,9
8,7345011,10
4,7345011,11
10,7345016,3
0,7345016,4
4,7345017,5
1,7345017,6
3,7345026,3
2,7345027,4
10,7345032,4
0,7345032,6
11,7345033,3
6,7345033,4
2,7345062,6
0,7345064,6
2,7345070,5
9,7345073,2
9,7345077,3
2,7345077,4
0,7345082,2
12,7345083,3
9,7345083,4
5,7345083,5
7,7345084,3
3,7345085,3
9,7345086,4
12,7345087,4
0,7345087,6
3,7345088,5
4,7345089,3
9,7345092,3
7,7345096,5
5,7345096,6
11,7345111,3
1,7345111,4
5,7345119,5
6,7345122,3
2,7345122,4
11,7345123,3
0,7345123,4
12,7345124,4
11,7345124,5
3,7345126,4
2,7345126,5
6,7345128,3
1,7345128,4
8,7345131,3
7,7345135,4
6,7345139,5
3,7345139,6
1,7345142,4
10,7345144,3
6,7345144,4
4,7345146,4
12,7345153,3
1,7345175,3
10,7345175,4
9,7345183,5
3,7345183,6
12,7345188,3
6,7345188,4
2,7345188,5
6,7345190,2
5,7345190,3
4,7345198,4
9,7345199,3
11,7345207,6
5,7345210,4
8,7345212,5
5,7345212,6
1,7345219,3
10,7345235,5
2,7345235,6
2,7345236,4
7,7345237,5
1,7345238,4
12,7345239,3
10,7345239,4
7,7345239,5
7,7345241,3
4,7345241,4
11,7345242,3
7,7345244,3
3,7345244,4
1,7345246,3
2,7345247,3
0,7345247,4
3,7345260,2
4,7345271,3
10,7345273,2
0,7345280,6
11,7345282,6
9,7345282,7
8,7345283,4
6,7345283,5
7,7345286,3
11,7345287,4
11,7345288,5
11,7345292,5
1,7345294,7
7,7345295,4
3,7345295,5
0,7345295,6
12,7345298,4
10,7345298,5
8,7345298,6
5,7345298,7
0,7345298,8
12,7345300,3
9,7345300,4
6,7345300,5
0,7345300,6
12,7345301,4
4,7345318,2
2,7345319,3
12,7345321,5
12,7345321,6
5,7345321,7
4,7345322,3
8,7345336,3
8,7345355,3
12,7345356,4
12,7345357,2
7,7345357,3
11,7345358,2
5,7345358,3
11,7345360,5
2,7345361,3
0,7345361,4
7,7345362,4
12,7345369,3
5,7345369,4
8,7345370,3
7,7345372,4
7,7345374,4
3,7345375,4
9,7345376,4
9,7345378,2
11,7345379,6
4,7345380,3
3,7345380,4
0,7345380,5
1,7345382,3
8,7345383,3
6,7345383,4
5,7345383,5
2,7345383,6
12,7345385,4
3,7345386,2
10,7345388,3
8,7345388,4
8,7345389,3
6,7345389,4
7,7345390,6
5,7345390,7
9,7345391,5
9,7345392,5
4,7345392,6
6,7345393,2
4,7345393,3
2,7345393,4
0,7345394,2
11,7345395,3
7,7345395,4
5,7345395,5
0,7345399,3
2,7345400,2
8,7345401,3
5,7345401,4
2,7345401,5
12,7345402,6
11,7345403,4
1,7345403,5
7,7345404,2
4,7345404,3
11,7345406,3
5,7345406,4
12,7345407,2
6,7345410,3
4,7345411,3
12,7345414,3
10,7345415,4
4,7345416,5
12,7345417,3
8,7345418,4
3,7345418,5
10,7345419,3
3,7345419,4
0,7345419,5
10,7345425,3
7,7345425,4
5,7345425,5
9,7345426,2
5,7345427,2
6,7345432,3
0,7345432,4
1,7345434,5
7,7345437,5
2,7345440,3
1,7345442,5
11,7345446,3
3,7345446,4
4,7345447,2
3,7345448,3
1,7345451,3
12,7345451,2
10,7345451,3
6,7345451,4
2,7345451,5
0,7345451,6
3,7345455,4
8,7345456,4
11,7345457,3
9,7345458,4
3,7345462,4
4,7345463,4
12,7345466,4
4,7345466,5
12,7345466,8
7,7345467,4
5,7345467,6
11,7345468,3
9,7345468,4
6,7345468,5
6,7345470,3
8,7345471,4
9,7345474,2
11,7345482,4
1,7345482,5
6,7345488,3
1,7345488,4
12,7345489,3
6,7345490,3
11,7345496,4
10,7345497,4
8,7345497,5
0,7345505,2
5,7345506,3
12,7345506,5
5,7345509,2
12,7345510,2
7,7345510,3
4,7345510,4
0,7345513,4
3,7345514,5
12,7345524,3
12,7345524,4
3,7345526,3
1,7345528,4
7,7345529,3
3,7345529,4
0,7345529,5
10,7345530,3
5,7345530,4
10,7345531,4
8,7345531,5
7,7345531,6
2,7345531,7
7,7345533,5
6,7345533,6
3,7345533,7
12,7345537,2
1,7345537,3
5,7345539,3
5,7345545,3
3,7345545,4
7,7345546,3
12,7345548,3
6,7345552,3
0,7345552,4
1,7345552,6
11,7345553,4
6,7345555,3
6,7345556,3
10,7345561,3
6,7345561,4
2,7345561,5
10,7345567,3
3,7345569,3
0,7345574,3
2,7345575,3
6,7345578,3
10,7345581,4
4,7345583,3
0,7345583,4
12,7345586,2
12,7345594,4
10,7345594,5
11,7345597,3
2,7345599,3
0,7345603,3
8,7345617,5
9,7345618,3
2,7345618,4
4,7345622,3
11,7345623,3
9,7345624,3
9,7345627,3
0,7345627,4
8,7345630,2
6,7345630,3
12,7345632,4
10,7345632,5
8,7345632,6
1,7345632,7
9,7345633,3
7,7345633,4
0,7345633,5
9,7345634,5
0,7345634,7
1,7345635,6
1,7345635,9
4,7345636,5
1,7345636,6
1,7345637,6
9,7345639,3
5,7345639,4
0,7345639,5
6,7345640,4
7,7345641,4
1,7345641,5
9,7345645,4
7,7345645,5
8,7345647,4
3,7345648,3
2,7345648,4
6,7345650,3
2,7345650,4
11,7345654,4
11,7345655,3
12,7345661,2
9,7345663,4
12,7345664,3
11,7345664,4
7,7345664,5
4,7345664,6
3,7345664,7
0,7345664,8
5,7345665,2
2,7345665,3
3,7345667,2
3,7345667,3
3,7345667,4
1,7345667,5
12,7345668,4
12,7345670,2
11,7345670,3
12,7345671,5
10,7345671,6
5,7345676,3
4,7345676,4
3,7345676,5
10,7345678,3
6,7345678,4
0,7345679,3
10,7345681,3
2,7345681,4
1,7345683,5
5,7345684,6
3,7345684,7
0,7345684,8
11,7345685,3
11,7345685,4
5,7345685,5
0,7345685,6
8,7345689,3
1,7345689,4
12,7345694,4
6,7345694,5
12,7345696,4
11,7345698,4
12,7345701,3
4,7345704,3
2,7345704,4
10,7345706,4
7,7345706,5
6,7345711,3
3,7345711,4
12,7345712,4
2,7345713,5
10,7345715,5
3,7345718,5
5,7345721,3
2,7345721,4
9,7345723,2
9,7345725,5
0,7345725,6
12,7345726,4
12,7345728,3
8,7345729,5
7,7345729,6
10,7345731,4
9,7345731,5
1,7345733,3
8,7345734,3
2,7345734,4
10,7345735,3
10,7345738,3
12,7345739,4
11,7345739,5
12,7345740,3
7,7345740,4
12,7345741,3
11,7345741,4
8,7345741,5
6,7345741,6
6,7345742,3
5,7345742,4
8,7345742,5
12,7345743,5
9,7345743,6
2,7345745,3
11,7345746,4
1,7345746,7
4,7345747,5
1,7345749,3
8,7345751,5
7,7345751,6
0,7345753,3
12,7345754,4
9,7345755,4
3,7345756,3
6,7345757,7
10,7345763,6
5,7345771,3
12,7345773,2
11,7345773,3
2,7345778,3
1,7345779,4
8,7345780,5
10,7345786,4
7,7345786,5
5,7345789,3
5,7345789,4
6,7345791,4
3,7345791,5
12,7345792,3
10,7345793,4
2,7345797,3
10,7345798,3
11,7345801,5
3,7345807,3
1,7345807,4
11,7345810,4
1,7345813,3
3,7345814,3
9,7345815,4
2,7345816,3
7,7345820,2
12,7345823,3
12,7345824,4
0,7345828,7
10,7345831,3
5,7345831,4
12,7345841,4
7,7345841,5
4,7345843,3
4,7345845,4
3,7345845,7
8,7345848,4
10,7345849,6
4,7345849,7
7,7345853,4
12,7345854,3
10,7345854,4
2,7345854,5
10,7345855,4
6,7345855,5
12,7345858,2
5,7345858,3
12,7345859,2
11,7345859,3
9,7345861,4
5,7345861,5
4,7345861,6
12,7345862,3
6,7345863,2
1,7345863,3
10,7345864,3
8,7345864,4
3,7345868,3
1,7345868,4
12,7345871,3
9,7345872,10
5,7345875,3
3,7345875,4
5,7345877,5
2,7345877,7
0,7345877,8
9,7345878,3
7,7345878,4
5,7345878,7
3,7345880,3
7,7345881,3
3,7345881,4
2,7345884,4
2,7345887,5
3,7345889,3
5,7345893,3
2,7345893,4
2,7345897,3
7,7345898,2
4,7345898,3
10,7345899,3
12,7345904,3
1,7345913,4
12,7345914,4
10,7345914,5
9,7345914,6
6,7345914,7
7,7345916,3
4,7345916,4
4,7345917,4
12,7345923,2
9,7345923,3
10,7345926,3
3,7345926,4
8,7345927,4
7,7345927,5
4,7345930,3
10,7345931,4
2,7345931,5
7,7345932,7
5,7345932,8
12,7345936,4
10,7345936,5
3,7345937,2
5,7345938,3
10,7345942,3
7,7345943,3
10,7345949,3
6,7345952,5
10,7345956,3
12,7345964,5
12,7345966,4
10,7345977,3
6,7345977,4
10,7345982,4
5,7345985,3
12,7345987,7
11,7345988,3
7,7345988,4
11,7345991,2
4,7345991,3
7,7345997,2
5,7346002,3
2,7346002,4
12,7346005,3
11,7346008,3
6,7346008,4
12,7346015,2
5,7346015,4
11,7346016,2
6,7346017,2
4,7346019,3
1,7346019,4
1,7346019,5
12,7346020,3
5,7346023,4
1,7346024,3
4,7346025,3
9,7346028,3
6,7346033,3
12,7346034,4
11,7346034,5
9,7346034,6
8,7346034,7
5,7346034,8
3,7346034,9
2,7346034,10
0,7346034,11
11,7346036,3
